site,year,month,day,hour,temp,rh_avg,rain_mm,fog_ml
sauc,2011,9,16,8,6.952,101.2,0,0
sauc,2011,9,16,8,6.858,101.2,0,0
sauc,2011,9,16,8,6.864,101.3,0,0
sauc,2011,9,16,9,6.672,101.3,0,0
sauc,2011,9,16,9,6.552,101.3,0,0
sauc,2011,9,16,9,6.562,101.3,0,0
sauc,2011,9,16,9,6.555,101.3,0,0
sauc,2011,9,16,10,6.633,101.3,0,0
sauc,2011,9,16,10,6.728,101.3,0,0
sauc,2011,9,16,10,6.909,101.3,0,0
sauc,2011,9,16,10,7.41,101.3,0,0
sauc,2011,9,16,11,7.94,101.3,0,0
sauc,2011,9,16,11,7.95,101.3,0,0
sauc,2011,9,16,11,7.55,101.3,0,0
sauc,2011,9,16,11,6.871,101.3,0,0
sauc,2011,9,16,12,6.462,101.3,0,0
sauc,2011,9,16,12,6.44,101.3,0,0
sauc,2011,9,16,12,6.561,101.3,0,0
sauc,2011,9,16,12,6.777,101.3,0,0
sauc,2011,9,16,13,6.871,101.3,0,0
sauc,2011,9,16,13,6.916,101.3,0,0
sauc,2011,9,16,13,6.786,101.3,0,0
sauc,2011,9,16,13,6.52,101.3,0,0
sauc,2011,9,16,14,6.621,101.3,0,0
sauc,2011,9,16,14,6.649,101.3,0,0
sauc,2011,9,16,14,6.732,101.3,0,0
sauc,2011,9,16,14,6.813,101.3,0,0
sauc,2011,9,16,15,6.863,101,0,0
sauc,2011,9,16,15,7.32,99.2,0,0
sauc,2011,9,16,15,8.85,95.2,0,0
sauc,2011,9,16,15,10.44,93.3,0,0
sauc,2011,9,16,16,11.34,91.6,0,0
sauc,2011,9,16,16,11.76,90.2,0,0
sauc,2011,9,16,16,11.24,91.3,0,0
sauc,2011,9,16,16,10.84,92.1,0,0
sauc,2011,9,16,17,10.94,91,0,0
sauc,2011,9,16,17,11.05,90.2,0,0
sauc,2011,9,16,17,10.98,90.6,0,0
sauc,2011,9,16,17,10.82,91.7,0,0
sauc,2011,9,16,18,10.62,91.9,0,0
sauc,2011,9,16,18,10.81,91.8,0,0
sauc,2011,9,16,18,11.09,91.4,0,0
sauc,2011,9,16,18,10.86,93.1,0,0
sauc,2011,9,16,19,10.53,94.1,0,0
sauc,2011,9,16,19,10.14,95.2,0,0
sauc,2011,9,16,19,9.99,97,0,0
sauc,2011,9,16,19,9.89,98.5,0,0
sauc,2011,9,16,20,9.83,99,0,0
sauc,2011,9,16,20,9.71,99,0,0
sauc,2011,9,16,20,9.56,98.5,0,0
sauc,2011,9,16,20,9.52,98.4,0,0
sauc,2011,9,16,21,9.47,98.5,0,0
sauc,2011,9,16,21,9.48,98.6,0,0
sauc,2011,9,16,21,9.4,98.8,0,0
sauc,2011,9,16,21,9.32,99,0,0
sauc,2011,9,16,22,9.26,99.1,0,0
sauc,2011,9,16,22,9.18,99.2,0,0
sauc,2011,9,16,22,9.13,99.4,0,0
sauc,2011,9,16,22,9.14,99.6,0,0
sauc,2011,9,16,23,9.1,99.6,0,0
sauc,2011,9,16,23,9.08,99.7,0,0
sauc,2011,9,16,23,9.03,99.7,0,0
sauc,2011,9,16,23,9.04,99.5,0,0
sauc,2011,9,17,0,9.12,99.2,0,0
sauc,2011,9,17,0,9.08,99.3,0,0
sauc,2011,9,17,0,9.02,99.7,0,0
sauc,2011,9,17,0,8.95,100,0,0
sauc,2011,9,17,1,8.85,100.1,0,0
sauc,2011,9,17,1,8.82,100.3,0,0
sauc,2011,9,17,1,8.8,100.4,0,0
sauc,2011,9,17,1,8.74,100.4,0,0
sauc,2011,9,17,2,8.69,100.5,0,0
sauc,2011,9,17,2,8.66,100.6,0,0
sauc,2011,9,17,2,8.64,100.6,0,0
sauc,2011,9,17,2,8.64,100.6,0,0
sauc,2011,9,17,3,8.59,100.7,0,0
sauc,2011,9,17,3,8.58,100.7,0,0
sauc,2011,9,17,3,8.54,100.7,0,0
sauc,2011,9,17,3,8.52,100.8,0,0
sauc,2011,9,17,4,8.49,100.7,0,0
sauc,2011,9,17,4,8.38,100.8,0,0
sauc,2011,9,17,4,8.35,100.8,0,0
sauc,2011,9,17,4,8.28,100.8,0,0
sauc,2011,9,17,5,8.24,100.9,0,0
sauc,2011,9,17,5,8.15,100.8,0,0
sauc,2011,9,17,5,8.09,100.9,0,0
sauc,2011,9,17,5,8.02,100.9,0,0
sauc,2011,9,17,6,7.94,100.9,0,0
sauc,2011,9,17,6,7.84,100.9,0,0
sauc,2011,9,17,6,7.82,100.9,0,0
sauc,2011,9,17,6,7.74,101,0,0
sauc,2011,9,17,7,7.76,101,0,0
sauc,2011,9,17,7,7.8,101,0,0
sauc,2011,9,17,7,7.85,101,0,0
sauc,2011,9,17,7,7.89,101,0,0
sauc,2011,9,17,8,7.91,101,0,0
sauc,2011,9,17,8,7.96,101,0,0
sauc,2011,9,17,8,8.09,100.9,0,0
sauc,2011,9,17,8,8.14,100.9,0,0
sauc,2011,9,17,9,8.17,101,0,0
sauc,2011,9,17,9,8.3,100.9,0,0
sauc,2011,9,17,9,8.58,100.9,0,0
sauc,2011,9,17,9,8.83,100.9,0,0
sauc,2011,9,17,10,9.07,100.8,0,0
sauc,2011,9,17,10,9.43,100.6,0,0
sauc,2011,9,17,10,9.71,99.3,0,0
sauc,2011,9,17,10,9.82,95.6,0,0
sauc,2011,9,17,11,10.16,94.3,0,0
sauc,2011,9,17,11,10.53,93.4,0,0
sauc,2011,9,17,11,10.99,91.6,0,0
sauc,2011,9,17,11,11.43,90.4,0,0
sauc,2011,9,17,12,11.96,88.6,0,0
sauc,2011,9,17,12,12.57,86.5,0,0
sauc,2011,9,17,12,13.09,85,0,0
sauc,2011,9,17,12,13.19,83.7,0,0
sauc,2011,9,17,13,13.48,82.8,0,0
sauc,2011,9,17,13,13.86,82.7,0,0
sauc,2011,9,17,13,14.39,81.4,0,0
sauc,2011,9,17,13,14.79,80.7,0,0
sauc,2011,9,17,14,15.26,79.2,0,0
sauc,2011,9,17,14,15.51,78.5,0,0
sauc,2011,9,17,14,15.49,78.7,0,0
sauc,2011,9,17,14,15.35,79,0,0
sauc,2011,9,17,15,15.96,76.6,0,0
sauc,2011,9,17,15,16.27,74.7,0,0
sauc,2011,9,17,15,16.77,72.8,0,0
sauc,2011,9,17,15,16.67,73.2,0,0
sauc,2011,9,17,16,16.14,75.9,0,0
sauc,2011,9,17,16,15.73,78,0,0
sauc,2011,9,17,16,14.88,81.8,0,0
sauc,2011,9,17,16,14.52,83,0,0
sauc,2011,9,17,17,14.32,83.3,0,0
sauc,2011,9,17,17,13.81,85.2,0,0
sauc,2011,9,17,17,13.71,85.1,0,0
sauc,2011,9,17,17,12.99,88.7,0,0
sauc,2011,9,17,18,12.45,89.6,0,0
sauc,2011,9,17,18,12.37,89.8,0,0
sauc,2011,9,17,18,12.17,90.2,0,0
sauc,2011,9,17,18,11.77,92.3,0,0
sauc,2011,9,17,19,11.52,94.6,0,0
sauc,2011,9,17,19,11.28,96.4,0,0
sauc,2011,9,17,19,11.14,96.9,0,0
sauc,2011,9,17,19,11.04,97.2,0,0
sauc,2011,9,17,20,10.96,97.3,0,0
sauc,2011,9,17,20,10.84,97.5,0,0
sauc,2011,9,17,20,10.76,97.8,0,0
sauc,2011,9,17,20,10.72,97.9,0,0
sauc,2011,9,17,21,10.68,97.9,0,0
sauc,2011,9,17,21,10.63,97.9,0,0
sauc,2011,9,17,21,10.61,97.8,0,0
sauc,2011,9,17,21,10.58,97.8,0,0
sauc,2011,9,17,22,10.57,98,0,0
sauc,2011,9,17,22,10.44,98.2,0,0
sauc,2011,9,17,22,10.43,98.5,0,0
sauc,2011,9,17,22,10.3,98.7,0,0
sauc,2011,9,17,23,10.14,98.9,0,0
sauc,2011,9,17,23,9.97,99.1,0,0
sauc,2011,9,17,23,9.82,99.4,0,0
sauc,2011,9,17,23,9.7,99.7,0,0
sauc,2011,9,18,0,9.51,99.8,0,0
sauc,2011,9,18,0,9.39,99.9,0,0
sauc,2011,9,18,0,9.22,100,0,0
sauc,2011,9,18,0,8.92,100.1,0,0
sauc,2011,9,18,1,8.63,100.2,0,0
sauc,2011,9,18,1,8.51,100.2,0,0
sauc,2011,9,18,1,8.42,100.3,0,0
sauc,2011,9,18,1,8.37,100.4,0,0
sauc,2011,9,18,2,8.19,100.4,0,0
sauc,2011,9,18,2,8.6,100.5,0,4.714
sauc,2011,9,18,2,9.8,100.6,0,0
sauc,2011,9,18,2,10.1,100.5,0,0
sauc,2011,9,18,3,10.52,100.5,0,0
sauc,2011,9,18,3,10.94,100.2,0,0
sauc,2011,9,18,3,11.42,99.6,0,0
sauc,2011,9,18,3,11.35,99,0,0
sauc,2011,9,18,4,11.23,99,0,0
sauc,2011,9,18,4,11.23,99,0,0
sauc,2011,9,18,4,11.46,98.3,0,0
sauc,2011,9,18,4,11.78,95.9,0,0
sauc,2011,9,18,5,12.15,94.3,0,0
sauc,2011,9,18,5,12.7,93.5,0,0
sauc,2011,9,18,5,12.67,92.9,0,0
sauc,2011,9,18,5,12.56,91.8,0,0
sauc,2011,9,18,6,12.43,91.5,0,0
sauc,2011,9,18,6,12.6,92.4,0,0
sauc,2011,9,18,6,12.81,93.7,0,0
sauc,2011,9,18,6,12.75,94.1,0,0
sauc,2011,9,18,7,12.6,94.7,0,0
sauc,2011,9,18,7,12.37,95.1,0,0
sauc,2011,9,18,7,12.3,96.4,0,0
sauc,2011,9,18,7,12.63,97.9,0,0
sauc,2011,9,18,8,12.94,97.9,0,0
sauc,2011,9,18,8,12.97,98.2,0,0
sauc,2011,9,18,8,14.14,97.9,0,0
sauc,2011,9,18,8,14.74,96.4,0,0
sauc,2011,9,18,9,15.6,94.7,0,0
sauc,2011,9,18,9,16.3,92.8,0,0
sauc,2011,9,18,9,17.07,91.4,0,0
sauc,2011,9,18,9,18.01,88.4,0,0
sauc,2011,9,18,10,19.36,87.1,0,0
sauc,2011,9,18,10,19.49,85.9,0,0
sauc,2011,9,18,10,20.11,85.1,0,0
sauc,2011,9,18,10,20.43,83.4,0,0
sauc,2011,9,18,11,20.17,82.3,0,0
sauc,2011,9,18,11,20.77,82,0,0
sauc,2011,9,18,11,20.27,78.8,0,0
sauc,2011,9,18,11,21.01,74.6,0,0
sauc,2011,9,18,12,21.66,72,0,0
sauc,2011,9,18,12,22.63,72.6,0,0
sauc,2011,9,18,12,23.06,72.2,0,0
sauc,2011,9,18,12,23.11,71.5,0,0
sauc,2011,9,18,13,23.06,71.6,0,0
sauc,2011,9,18,13,23.18,71.3,0,0
sauc,2011,9,18,13,22.16,70.2,0,0
sauc,2011,9,18,13,22.25,69.02,0,0
sauc,2011,9,18,14,22.6,68.33,0,0
sauc,2011,9,18,14,23.46,68.42,0,0
sauc,2011,9,18,14,23.26,68.84,0,0
sauc,2011,9,18,14,21.62,69.14,0,0
sauc,2011,9,18,15,21.7,68.26,0,0
sauc,2011,9,18,15,21.6,68,0,0
sauc,2011,9,18,15,21.61,66.65,0,0
sauc,2011,9,18,15,20.84,69.05,0,0
sauc,2011,9,18,16,20.04,72.2,0,0
sauc,2011,9,18,16,19.89,72.8,0,0
sauc,2011,9,18,16,19.64,74.7,0,0
sauc,2011,9,18,16,19.16,76.2,0,0
sauc,2011,9,18,17,19.03,76,0,0
sauc,2011,9,18,17,18.59,76.5,0,0
sauc,2011,9,18,17,18.89,75.1,0,0
sauc,2011,9,18,17,18.26,76.3,0,0
sauc,2011,9,18,18,17.18,78.6,0,0
sauc,2011,9,18,18,16.51,81.1,0,0
sauc,2011,9,18,18,15.86,83.3,0,0
sauc,2011,9,18,18,15.19,86.5,0,0
sauc,2011,9,18,19,14.5,88.2,0,0
sauc,2011,9,18,19,14.62,86.2,0,0
sauc,2011,9,18,19,14.72,83.9,0,0
sauc,2011,9,18,19,13.82,86.5,0,0
sauc,2011,9,18,20,12.41,94.4,0,0
sauc,2011,9,18,20,11.94,97.1,0,0
sauc,2011,9,18,20,11.93,97.2,0,0
sauc,2011,9,18,20,15.16,78.5,0,0
sauc,2011,9,18,21,16.72,67.21,0,0
sauc,2011,9,18,21,15.47,72.7,0,0
sauc,2011,9,18,21,15.51,72.3,0,0
sauc,2011,9,18,21,15.45,72.1,0,0
sauc,2011,9,18,22,16,72,0,0
sauc,2011,9,18,22,16.86,78.6,0,0
sauc,2011,9,18,22,16.96,79.1,0,0
sauc,2011,9,18,22,17.23,77.3,0,0
sauc,2011,9,18,23,17.46,75.7,0,0
sauc,2011,9,18,23,17.06,76.3,0,0
sauc,2011,9,18,23,16.17,78.7,0,0
sauc,2011,9,18,23,15.26,81.2,0,0
sauc,2011,9,19,0,15.02,83.3,0,0
sauc,2011,9,19,0,14.81,84.6,0,0
sauc,2011,9,19,0,13.76,86.7,0,0
sauc,2011,9,19,0,13.33,90.6,0,0
sauc,2011,9,19,1,12.95,91.5,0,0
sauc,2011,9,19,1,12.13,95.9,0,0
sauc,2011,9,19,1,11.33,98.1,0,0
sauc,2011,9,19,1,11.26,99.3,0,0
sauc,2011,9,19,2,12.63,99.7,0,0
sauc,2011,9,19,2,12.9,96.4,0,0
sauc,2011,9,19,2,11.3,98,0,0
sauc,2011,9,19,2,11.66,99.2,0,0
sauc,2011,9,19,3,10.98,98.2,0,0
sauc,2011,9,19,3,10.51,99.1,0,0
sauc,2011,9,19,3,10.55,99.6,0,4.714
sauc,2011,9,19,3,10.45,99.7,0,23.57
sauc,2011,9,19,4,10.2,99.9,0,23.57
sauc,2011,9,19,4,9.69,100,0,4.714
sauc,2011,9,19,4,9.75,100.1,0,23.57
sauc,2011,9,19,4,9.74,100.3,0,14.142
sauc,2011,9,19,5,9.76,100.3,0,4.714
sauc,2011,9,19,5,9.82,100.4,0,4.714
sauc,2011,9,19,5,10.1,100.4,0.1,0
sauc,2011,9,19,5,10.1,100.4,0,0
sauc,2011,9,19,6,10.05,100.5,0,0
sauc,2011,9,19,6,9.85,100.4,0,0
sauc,2011,9,19,6,9.98,100.4,0,0
sauc,2011,9,19,6,9.53,100.2,0,0
sauc,2011,9,19,7,8.57,100.1,0,0
sauc,2011,9,19,7,7.94,100,0,0
sauc,2011,9,19,7,7.75,100,0,0
sauc,2011,9,19,7,8.05,100.1,0,4.714
sauc,2011,9,19,8,8.24,100,0,0
sauc,2011,9,19,8,7.74,100,0,0
sauc,2011,9,19,8,7.73,99.9,0,0
sauc,2011,9,19,8,8.29,99.9,0,0
sauc,2011,9,19,9,8.98,99.6,0,0
sauc,2011,9,19,9,10.01,98.8,0,0
sauc,2011,9,19,9,11.23,97.6,0,0
sauc,2011,9,19,9,11.65,94.4,0,0
sauc,2011,9,19,10,12.39,89.7,0,0
sauc,2011,9,19,10,13.54,85,0,0
sauc,2011,9,19,10,14.46,81.6,0,0
sauc,2011,9,19,10,15.3,80.5,0,0
sauc,2011,9,19,11,17.26,78.9,0,0
sauc,2011,9,19,11,18.32,77,0,0
sauc,2011,9,19,11,18.96,76,0,0
sauc,2011,9,19,11,20.57,72.2,0,0
sauc,2011,9,19,12,21.8,68.6,0,0
sauc,2011,9,19,12,21.67,66.37,0,0
sauc,2011,9,19,12,20.34,66.9,0,0
sauc,2011,9,19,12,19.6,69.17,0,0
sauc,2011,9,19,13,20.56,67.73,0,0
sauc,2011,9,19,13,21.15,65.75,0,0
sauc,2011,9,19,13,21.47,64.75,0,0
sauc,2011,9,19,13,21.91,63.36,0,0
sauc,2011,9,19,14,22.61,61.7,0,0
sauc,2011,9,19,14,22.83,60.66,0,0
sauc,2011,9,19,14,23.28,58.48,0,0
sauc,2011,9,19,14,24.14,54.57,0,0
sauc,2011,9,19,15,23.75,56.02,0,0
sauc,2011,9,19,15,22.37,60.74,0,0
sauc,2011,9,19,15,21.48,63.04,0,0
sauc,2011,9,19,15,21.94,62.52,0,0
sauc,2011,9,19,16,21.92,62.55,0,0
sauc,2011,9,19,16,21.17,65.09,0,0
sauc,2011,9,19,16,20.26,69.75,0,0
sauc,2011,9,19,16,20.8,69.85,0,0
sauc,2011,9,19,17,20.96,67.12,0,0
sauc,2011,9,19,17,21.04,64.56,0,0
sauc,2011,9,19,17,21.12,61.23,0,0
sauc,2011,9,19,17,21.12,60.93,0,0
sauc,2011,9,19,18,21.23,60.67,0,0
sauc,2011,9,19,18,20.45,63.9,0,0
sauc,2011,9,19,18,18.72,70.6,0,0
sauc,2011,9,19,18,17.09,76.8,0,0
sauc,2011,9,19,19,15.05,84.7,0,0
sauc,2011,9,19,19,13.7,90.3,0,0
sauc,2011,9,19,19,13.97,89.7,0,0
sauc,2011,9,19,19,15.75,77.1,0,0
sauc,2011,9,19,20,18.71,52.11,0,0
sauc,2011,9,19,20,20.56,36.02,0,0
sauc,2011,9,19,20,21.7,27.93,0,0
sauc,2011,9,19,20,22.15,24.21,0,0
sauc,2011,9,19,21,21.75,24.85,0,0
sauc,2011,9,19,21,21.92,25.83,0,0
sauc,2011,9,19,21,21.58,26.76,0,0
sauc,2011,9,19,21,21.59,28.35,0,0
sauc,2011,9,19,22,22.11,28.36,0,0
sauc,2011,9,19,22,22.49,27.5,0,0
sauc,2011,9,19,22,22.46,28.32,0,0
sauc,2011,9,19,22,22.48,30.5,0,0
sauc,2011,9,19,23,20.24,47.17,0,0
sauc,2011,9,19,23,16.58,64.1,0,0
sauc,2011,9,19,23,18.49,46.17,0,0
sauc,2011,9,19,23,17.74,56.1,0,0
sauc,2011,9,20,0,13.48,90.8,0,0
sauc,2011,9,20,0,12.59,97.4,0,0
sauc,2011,9,20,0,11.81,98,0,0
sauc,2011,9,20,0,11.1,97.6,0,0
sauc,2011,9,20,1,12.04,97.9,0,0
sauc,2011,9,20,1,11.81,97.9,0,0
sauc,2011,9,20,1,11.74,98.4,0,0
sauc,2011,9,20,1,11.16,97.5,0,0
sauc,2011,9,20,2,10.56,98,0,4.714
sauc,2011,9,20,2,10.46,98.6,0,0
sauc,2011,9,20,2,10.39,99.3,0,4.714
sauc,2011,9,20,2,10.44,99.7,0,0
sauc,2011,9,20,3,10.4,99.8,0,4.714
sauc,2011,9,20,3,10.47,99.9,0,0
sauc,2011,9,20,3,10.52,100,0,0
sauc,2011,9,20,3,10.57,100,0,0
sauc,2011,9,20,4,10.57,100.1,0,0
sauc,2011,9,20,4,10.59,100.2,0,4.714
sauc,2011,9,20,4,10.41,100.2,0,0
sauc,2011,9,20,4,10.06,100.2,0,0
sauc,2011,9,20,5,10.04,100.3,0,0
sauc,2011,9,20,5,10.07,100.4,0,0
sauc,2011,9,20,5,10.07,100.4,0,0
sauc,2011,9,20,5,10.05,100.5,0,0
sauc,2011,9,20,6,10,100.5,0,4.714
sauc,2011,9,20,6,10.01,100.6,0,0
sauc,2011,9,20,6,9.95,100.6,0,0
sauc,2011,9,20,6,9.95,100.6,0,0
sauc,2011,9,20,7,9.83,100.6,0,0
sauc,2011,9,20,7,9.84,100.6,0,0
sauc,2011,9,20,7,9.73,100.7,0,0
sauc,2011,9,20,7,9.48,100.7,0,4.714
sauc,2011,9,20,8,9.7,100.7,0,0
sauc,2011,9,20,8,9.56,100.7,0,0
sauc,2011,9,20,8,8.34,100.7,0,0
sauc,2011,9,20,8,8.89,100.7,0,0
sauc,2011,9,20,9,9.64,100.7,0,4.714
sauc,2011,9,20,9,9.7,100.6,0,0
sauc,2011,9,20,9,10.23,100.7,0,0
sauc,2011,9,20,9,10.91,100.6,0,0
sauc,2011,9,20,10,11.64,100.5,0,0
sauc,2011,9,20,10,12.11,100.3,0,0
sauc,2011,9,20,10,12.8,100.1,0,0
sauc,2011,9,20,10,13.46,98.9,0,0
sauc,2011,9,20,11,13.02,90.9,0,0
sauc,2011,9,20,11,13.42,86.7,0,0
sauc,2011,9,20,11,14.33,84.2,0,0
sauc,2011,9,20,11,14.55,83,0,0
sauc,2011,9,20,12,14.33,82.9,0,0
sauc,2011,9,20,12,14.96,82.5,0,0
sauc,2011,9,20,12,15.71,82.1,0,0
sauc,2011,9,20,12,16.61,80.1,0,0
sauc,2011,9,20,13,14.88,79.2,0,0
sauc,2011,9,20,13,11.23,79,0,0
sauc,2011,9,20,13,12.5,79.9,0,0
sauc,2011,9,20,13,15.01,80.5,0,0
sauc,2011,9,20,14,15.31,81,0,0
sauc,2011,9,20,14,14.72,84.7,0,0
sauc,2011,9,20,14,14.3,86.5,0,0
sauc,2011,9,20,14,14.47,86.1,0,0
sauc,2011,9,20,15,15.14,83.8,0,0
sauc,2011,9,20,15,15.92,81.7,0,0
sauc,2011,9,20,15,14.77,82.6,0,0
sauc,2011,9,20,15,13.92,86.9,0,0
sauc,2011,9,20,16,13.05,91.3,0,0
sauc,2011,9,20,16,12.44,93.8,0,0
sauc,2011,9,20,16,12.16,94.8,0,0
sauc,2011,9,20,16,12.14,94.4,0,0
sauc,2011,9,20,17,11.87,95.3,0,0
sauc,2011,9,20,17,11.42,96,0,0
sauc,2011,9,20,17,11.16,97,0,0
sauc,2011,9,20,17,10.97,97.8,0,0
sauc,2011,9,20,18,10.8,98.1,0,0
sauc,2011,9,20,18,10.6,98.5,0,0
sauc,2011,9,20,18,10.39,98.8,0,0
sauc,2011,9,20,18,10.16,99.3,0,0
sauc,2011,9,20,19,9.98,99.6,0,0
sauc,2011,9,20,19,9.85,99.9,0,0
sauc,2011,9,20,19,9.61,100,0,0
sauc,2011,9,20,19,9.38,100.1,0,0
sauc,2011,9,20,20,9.09,100.2,0,0
sauc,2011,9,20,20,8.47,100.3,0,0
sauc,2011,9,20,20,8.09,100.3,0,0
sauc,2011,9,20,20,7.65,100.4,0,0
sauc,2011,9,20,21,7.2,100.5,0,0
sauc,2011,9,20,21,6.21,100.5,0,0
sauc,2011,9,20,21,4.929,100.5,0,0
sauc,2011,9,20,21,4.897,100.6,0,0
sauc,2011,9,20,22,4.897,100.6,0,0
sauc,2011,9,20,22,4.915,100.6,0,0
sauc,2011,9,20,22,4.902,100.6,0,4.714
sauc,2011,9,20,22,4.771,100.7,0,0
sauc,2011,9,20,23,4.6,100.6,0,0
sauc,2011,9,20,23,4.605,100.7,0,4.714
sauc,2011,9,20,23,4.618,100.7,0,0
sauc,2011,9,20,23,4.654,100.7,0,4.714
sauc,2011,9,21,0,4.713,100.7,0,4.714
sauc,2011,9,21,0,4.776,100.7,0,4.714
sauc,2011,9,21,0,4.717,100.8,0,0
sauc,2011,9,21,0,4.749,100.8,0,4.714
sauc,2011,9,21,1,4.776,100.8,0,0
sauc,2011,9,21,1,4.726,100.8,0,0
sauc,2011,9,21,1,4.717,100.8,0,4.714
sauc,2011,9,21,1,4.726,100.8,0,0
sauc,2011,9,21,2,4.767,100.8,0,0
sauc,2011,9,21,2,4.969,100.8,0,0
sauc,2011,9,21,2,5.108,100.8,0,0
sauc,2011,9,21,2,5.117,100.8,0,0
sauc,2011,9,21,3,4.933,100.7,0,0
sauc,2011,9,21,3,4.942,100.7,0,0
sauc,2011,9,21,3,4.888,100.8,0,0
sauc,2011,9,21,3,4.857,100.7,0,4.714
sauc,2011,9,21,4,4.902,100.8,0,0
sauc,2011,9,21,4,4.915,100.8,0,0
sauc,2011,9,21,4,4.924,100.8,0,4.714
sauc,2011,9,21,4,4.866,100.8,0,4.714
sauc,2011,9,21,5,4.834,100.8,0,4.714
sauc,2011,9,21,5,4.726,100.8,0,0
sauc,2011,9,21,5,4.618,100.8,0,0
sauc,2011,9,21,5,4.623,100.8,0,4.714
sauc,2011,9,21,6,4.677,100.8,0,4.714
sauc,2011,9,21,6,4.713,100.8,0,0
sauc,2011,9,21,6,4.794,100.8,0,0
sauc,2011,9,21,6,4.785,100.8,0,0
sauc,2011,9,21,7,4.735,100.8,0,0
sauc,2011,9,21,7,4.758,100.8,0,0
sauc,2011,9,21,7,4.83,100.9,0,4.714
sauc,2011,9,21,7,4.843,100.8,0,0
sauc,2011,9,21,8,4.978,100.9,0,0
sauc,2011,9,21,8,5.001,100.9,0,0
sauc,2011,9,21,8,4.879,100.9,0,0
sauc,2011,9,21,8,4.906,100.9,0,0
sauc,2011,9,21,9,5.086,100.9,0,0
sauc,2011,9,21,9,5.221,100.8,0,0
sauc,2011,9,21,9,5.257,100.8,0,0
sauc,2011,9,21,9,5.41,100.8,0,0
sauc,2011,9,21,10,5.916,100.8,0,0
sauc,2011,9,21,10,6.419,100.7,0,0
sauc,2011,9,21,10,7,100.7,0,0
sauc,2011,9,21,10,7.71,100.7,0,0
sauc,2011,9,21,11,8.99,100.7,0,0
sauc,2011,9,21,11,10.1,100.6,0,0
sauc,2011,9,21,11,13.32,100.5,0,0
sauc,2011,9,21,11,16.96,100.2,0,0
sauc,2011,9,21,12,16.8,98.9,0,0
sauc,2011,9,21,12,16.3,93.3,0,0
sauc,2011,9,21,12,16.86,89.2,0,0
sauc,2011,9,21,12,17.55,87.3,0,0
sauc,2011,9,21,13,18.6,86.4,0,0
sauc,2011,9,21,13,19.27,84,0,0
sauc,2011,9,21,13,19.78,82.9,0,0
sauc,2011,9,21,13,16.33,81.6,0,0
sauc,2011,9,21,14,12.7,80.1,0,0
sauc,2011,9,21,14,14.3,79.1,0,0
sauc,2011,9,21,14,15.12,77.5,0,0
sauc,2011,9,21,14,15.74,77,0,0
sauc,2011,9,21,15,16.19,75.5,0,0
sauc,2011,9,21,15,16.67,74.5,0,0
sauc,2011,9,21,15,17.06,73.4,0,0
sauc,2011,9,21,15,17.06,73.7,0,0
sauc,2011,9,21,16,16.24,75.7,0,0
sauc,2011,9,21,16,16.11,76,0,0
sauc,2011,9,21,16,16,77.1,0,0
sauc,2011,9,21,16,16.65,77,0,0
sauc,2011,9,21,17,16.72,77.5,0,0
sauc,2011,9,21,17,16,79.2,0,0
sauc,2011,9,21,17,16.18,79.2,0,0
sauc,2011,9,21,17,15.51,81,0,0
sauc,2011,9,21,18,15.35,81.8,0,0
sauc,2011,9,21,18,14.24,85.1,0,0
sauc,2011,9,21,18,12.76,90.8,0,0
sauc,2011,9,21,18,11.58,95,0,0
sauc,2011,9,21,19,10.75,96.8,0,0
sauc,2011,9,21,19,10.22,97.1,0,0
sauc,2011,9,21,19,9.69,98,0,0
sauc,2011,9,21,19,9.17,98.8,0,0
sauc,2011,9,21,20,8.8,99.1,0,0
sauc,2011,9,21,20,8.52,99.3,0,0
sauc,2011,9,21,20,8.13,99.4,0,0
sauc,2011,9,21,20,7.97,99.6,0,0
sauc,2011,9,21,21,7.67,99.7,0,0
sauc,2011,9,21,21,7.27,99.8,0,0
sauc,2011,9,21,21,6.889,99.9,0,0
sauc,2011,9,21,21,6.57,99.9,0,0
sauc,2011,9,21,22,6.327,100.1,0,0
sauc,2011,9,21,22,6.044,100.1,0,0
sauc,2011,9,21,22,5.837,100.2,0,0
sauc,2011,9,21,22,5.783,100.2,0,0
sauc,2011,9,21,23,5.509,100.3,0,0
sauc,2011,9,21,23,5.293,100.4,0,0
sauc,2011,9,21,23,5.221,100.5,0,0
sauc,2011,9,21,23,5.01,100.5,0,0
sauc,2011,9,22,0,4.627,100.5,0,0
sauc,2011,9,22,0,4.362,100.5,0,0
sauc,2011,9,22,0,4.115,100.6,0,0
sauc,2011,9,22,0,3.908,100.6,0,0
sauc,2011,9,22,1,4.196,100.7,0,0
sauc,2011,9,22,1,4.137,100.7,0,0
sauc,2011,9,22,1,4.115,100.7,0,0
sauc,2011,9,22,1,3.993,100.7,0,0
sauc,2011,9,22,2,3.948,100.7,0,0
sauc,2011,9,22,2,3.912,100.8,0,0
sauc,2011,9,22,2,3.939,100.7,0,0
sauc,2011,9,22,2,4.034,100.8,0,0
sauc,2011,9,22,3,3.962,100.8,0,4.714
sauc,2011,9,22,3,3.918,100.8,0,9.428
sauc,2011,9,22,3,3.994,100.8,0,9.428
sauc,2011,9,22,3,4.027,100.8,0,18.856
sauc,2011,9,22,4,4.15,100.9,0,23.57
