site,year,month,day,hour,temp,rh,e_vpd,rain_mm,fog_ml
upem,2011,9,14,0,12.76,93.7,1.574,0,0
upem,2011,9,14,0,12.75,92.1,1.55,0,0
upem,2011,9,14,0,12.74,97.7,1.415,0,0
upem,2011,9,14,0,12.73,95.8,1.601,0,0
upem,2011,9,14,1,12.72,82.1,1.79,0,0
upem,2011,9,14,1,12.72,83.6,1.732,0,0
upem,2011,9,14,1,12.71,92.3,1.475,0,0
upem,2011,9,14,1,12.71,98.4,1.367,0,0
upem,2011,9,14,2,12.7,99.6,1.377,0,0
upem,2011,9,14,2,12.7,100,1.38,0,3.7253
upem,2011,9,14,2,12.7,100,1.37,0,3.7253
upem,2011,9,14,2,12.69,100,1.357,0,0
upem,2011,9,14,3,12.69,100,1.332,0,3.7253
upem,2011,9,14,3,12.67,100,1.32,0,0
upem,2011,9,14,3,12.67,100,1.401,0,3.7253
upem,2011,9,14,3,12.67,100,1.482,0,0
upem,2011,9,14,4,12.67,100,1.514,0,3.7253
upem,2011,9,14,4,12.66,100,1.518,0,0
upem,2011,9,14,4,12.66,100,1.495,0,0
upem,2011,9,14,4,12.66,100,1.437,0,0
upem,2011,9,14,5,12.65,100,1.419,0,0
upem,2011,9,14,5,12.65,100,1.331,0,0
upem,2011,9,14,5,12.65,100,1.324,0,0
upem,2011,9,14,5,12.65,100,1.35,0,7.4506
upem,2011,9,14,6,12.64,100,1.352,0,3.7253
upem,2011,9,14,6,12.64,100,1.35,0,7.4506
upem,2011,9,14,6,12.64,100,1.347,0,11.176
upem,2011,9,14,6,12.64,100,1.348,0,7.4506
upem,2011,9,14,7,12.64,100,1.348,0,7.4506
upem,2011,9,14,7,12.66,100,1.348,0,7.4506
upem,2011,9,14,7,12.87,100,1.35,0.1004,7.4506
upem,2011,9,14,7,13.41,100,1.352,0,7.4506
upem,2011,9,14,8,13.49,100,1.361,0,11.176
upem,2011,9,14,8,13.48,100,1.368,0,7.4506
upem,2011,9,14,8,13.47,100,1.417,0,3.7253
upem,2011,9,14,8,13.46,100,1.514,0,0
upem,2011,9,14,9,13.44,100,1.47,0,0
upem,2011,9,14,9,13.42,100,1.46,0,0
upem,2011,9,14,9,13.4,100,1.455,0,3.7253
upem,2011,9,14,9,13.38,100,1.441,0,0
upem,2011,9,14,10,13.36,100,1.466,0,3.7253
upem,2011,9,14,10,13.33,100,1.51,0,0
upem,2011,9,14,10,13.29,100,1.557,0,0
upem,2011,9,14,10,13.26,100,1.554,0,0
upem,2011,9,14,11,13.26,100,1.539,0,0
upem,2011,9,14,11,13.25,100,1.557,0,0
upem,2011,9,14,11,13.23,100,1.583,0,0
upem,2011,9,14,11,13.21,100,1.606,0,0
upem,2011,9,14,12,13.18,100,1.645,0,0
upem,2011,9,14,12,13.17,100,1.641,0,0
upem,2011,9,14,12,13.17,100,1.63,0,0
upem,2011,9,14,12,13.16,100,1.631,0,0
upem,2011,9,14,13,13.16,99.9,1.618,0,0
upem,2011,9,14,13,13.16,99.3,1.59,0,0
upem,2011,9,14,13,13.17,98.4,1.556,0,0
upem,2011,9,14,13,13.18,97.8,1.552,0,0
upem,2011,9,14,14,13.18,95.4,1.572,0,0
upem,2011,9,14,14,13.19,95,1.556,0,0
upem,2011,9,14,14,13.2,93.1,1.617,0,0
upem,2011,9,14,14,13.2,89.1,1.684,0,0
upem,2011,9,14,15,13.2,88.5,1.687,0,0
upem,2011,9,14,15,13.2,93.6,1.547,0,0
upem,2011,9,14,15,13.21,96.7,1.463,0,0
upem,2011,9,14,15,13.23,98.3,1.423,0,0
upem,2011,9,14,16,13.24,99,1.427,0,0
upem,2011,9,14,16,13.26,95.6,1.524,0,0
upem,2011,9,14,16,13.26,94.8,1.498,0,0
upem,2011,9,14,16,13.26,98.2,1.402,0,0
upem,2011,9,14,17,13.28,99.5,1.376,0,0
upem,2011,9,14,17,13.3,100,1.356,0,0
upem,2011,9,14,17,13.33,100,1.339,0,0
upem,2011,9,14,17,13.35,100,1.328,0,0
upem,2011,9,14,18,13.37,100,1.324,0,0
upem,2011,9,14,18,13.39,100,1.317,0,7.4506
upem,2011,9,14,18,13.35,100,1.31,0,7.4506
upem,2011,9,14,18,13.27,100,1.299,0,11.176
upem,2011,9,14,19,13.21,100,1.297,0,11.176
upem,2011,9,14,19,13.17,100,1.297,0,11.176
upem,2011,9,14,19,13.14,100,1.299,0,11.176
upem,2011,9,14,19,13.1,100,1.298,0,7.4506
upem,2011,9,14,20,13.07,100,1.297,0,11.176
upem,2011,9,14,20,13.04,100,1.295,0,11.176
upem,2011,9,14,20,13.02,100,1.296,0,7.4506
upem,2011,9,14,20,12.99,100,1.288,0,7.4506
upem,2011,9,14,21,12.97,100,1.285,0,14.901
upem,2011,9,14,21,12.95,100,1.28,0,11.176
upem,2011,9,14,21,12.93,100,1.278,0,7.4506
upem,2011,9,14,21,12.91,100,1.271,0,11.176
upem,2011,9,14,22,12.89,100,1.268,0,7.4506
upem,2011,9,14,22,12.88,100,1.263,0,11.176
upem,2011,9,14,22,12.86,100,1.26,0,7.4506
upem,2011,9,14,22,12.85,100,1.257,0,7.4506
upem,2011,9,14,23,12.84,100,1.256,0,7.4506
upem,2011,9,14,23,12.83,100,1.258,0,11.176
upem,2011,9,14,23,12.82,100,1.255,0,14.901
upem,2011,9,14,23,12.81,100,1.257,0,7.4506
upem,2011,9,15,0,12.8,100,1.254,0,11.176
upem,2011,9,15,0,12.8,100,1.256,0,11.176
upem,2011,9,15,0,12.78,100,1.256,0,11.176
upem,2011,9,15,0,12.78,100,1.256,0,11.176
upem,2011,9,15,1,12.77,100,1.251,0,14.901
upem,2011,9,15,1,12.77,100,1.247,0,11.176
upem,2011,9,15,1,12.76,100,1.243,0,18.627
upem,2011,9,15,1,12.76,100,1.249,0,14.901
upem,2011,9,15,2,12.76,100,1.256,0,22.352
upem,2011,9,15,2,12.75,100,1.255,0,14.901
upem,2011,9,15,2,12.75,100,1.256,0,11.176
upem,2011,9,15,2,12.75,100,1.254,0,7.4506
upem,2011,9,15,3,12.74,100,1.243,0,3.7253
upem,2011,9,15,3,12.73,100,1.235,0,0
upem,2011,9,15,3,12.73,100,1.236,0,3.7253
upem,2011,9,15,3,12.72,100,1.232,0.1004,0
upem,2011,9,15,4,12.72,100,1.231,0,3.7253
upem,2011,9,15,4,12.72,100,1.211,0,0
upem,2011,9,15,4,12.71,100,1.212,0,0
upem,2011,9,15,4,12.71,100,1.254,0,3.7253
upem,2011,9,15,5,12.7,100,1.222,0,3.7253
upem,2011,9,15,5,12.69,100,1.22,0,3.7253
upem,2011,9,15,5,12.69,100,1.223,0,3.7253
upem,2011,9,15,5,12.68,100,1.22,0,3.7253
upem,2011,9,15,6,12.67,100,1.223,0,3.7253
upem,2011,9,15,6,12.67,100,1.224,0,3.7253
upem,2011,9,15,6,12.67,100,1.223,0,0
upem,2011,9,15,6,12.66,100,1.224,0.1004,7.4506
upem,2011,9,15,7,12.66,100,1.222,0,3.7253
upem,2011,9,15,7,12.69,100,1.23,0,0
upem,2011,9,15,7,12.88,100,1.231,0,3.7253
upem,2011,9,15,7,13.49,100,1.234,0,3.7253
upem,2011,9,15,8,13.51,100,1.251,0,3.7253
upem,2011,9,15,8,13.5,100,1.259,0,3.7253
upem,2011,9,15,8,13.49,100,1.28,0,3.7253
upem,2011,9,15,8,13.47,100,1.327,0,0
upem,2011,9,15,9,13.45,100,1.343,0,0
upem,2011,9,15,9,13.44,100,1.356,0,3.7253
upem,2011,9,15,9,13.44,100,1.323,0,0
upem,2011,9,15,9,13.43,100,1.321,0,0
upem,2011,9,15,10,13.41,100,1.34,0,0
upem,2011,9,15,10,13.4,100,1.361,0,0
upem,2011,9,15,10,13.38,100,1.362,0,0
upem,2011,9,15,10,13.37,100,1.379,0,0
upem,2011,9,15,11,13.37,100,1.35,0,0
upem,2011,9,15,11,13.37,100,1.326,0,3.7253
upem,2011,9,15,11,13.37,100,1.331,0,3.7253
upem,2011,9,15,11,13.36,100,1.343,0,3.7253
upem,2011,9,15,12,13.35,100,1.343,0,0
upem,2011,9,15,12,13.35,100,1.333,0,3.7253
upem,2011,9,15,12,13.34,100,1.331,0,0
upem,2011,9,15,12,13.34,100,1.31,0,0
upem,2011,9,15,13,13.34,100,1.313,0,0
upem,2011,9,15,13,13.33,100,1.313,0,0
upem,2011,9,15,13,13.32,100,1.325,0,0
upem,2011,9,15,13,13.31,100,1.34,0,0
upem,2011,9,15,14,13.3,100,1.346,0,0
upem,2011,9,15,14,13.3,100,1.333,0,0
upem,2011,9,15,14,13.3,100,1.333,0,0
upem,2011,9,15,14,13.3,100,1.346,0,0
upem,2011,9,15,15,13.3,100,1.361,0,0
upem,2011,9,15,15,13.3,100,1.366,0,0
upem,2011,9,15,15,13.3,100,1.303,0,0
upem,2011,9,15,15,13.31,100,1.265,0,0
upem,2011,9,15,16,13.33,100,1.255,0,0
upem,2011,9,15,16,13.34,100,1.289,0,0
upem,2011,9,15,16,13.34,98.9,1.337,0,0
upem,2011,9,15,16,13.34,97.9,1.343,0,0
upem,2011,9,15,17,13.34,96,1.363,0,0
upem,2011,9,15,17,13.34,94.1,1.368,0,0
upem,2011,9,15,17,13.34,97.1,1.288,0,0
upem,2011,9,15,17,13.35,99.2,1.238,0,0
upem,2011,9,15,18,13.38,99.8,1.219,0,0
upem,2011,9,15,18,13.4,100,1.206,0,0
upem,2011,9,15,18,13.39,100,1.193,0,0
upem,2011,9,15,18,13.29,100,1.179,0,0
upem,2011,9,15,19,13.23,100,1.175,0,0
upem,2011,9,15,19,13.19,100,1.168,0,0
upem,2011,9,15,19,13.15,100,1.166,0,0
upem,2011,9,15,19,13.12,100,1.161,0,3.7253
upem,2011,9,15,20,13.09,100,1.154,0,0
upem,2011,9,15,20,13.06,100,1.152,0,7.4506
upem,2011,9,15,20,13.03,100,1.148,0,3.7253
upem,2011,9,15,20,13.01,100,1.148,0,3.7253
upem,2011,9,15,21,12.98,100,1.149,0,7.4506
upem,2011,9,15,21,12.97,100,1.151,0,3.7253
upem,2011,9,15,21,12.94,100,1.145,0,3.7253
upem,2011,9,15,21,12.93,100,1.145,0,3.7253
upem,2011,9,15,22,12.91,100,1.134,0,7.4506
upem,2011,9,15,22,12.89,100,1.125,0,3.7253
upem,2011,9,15,22,12.88,100,1.11,0,0
upem,2011,9,15,22,12.87,100,1.097,0,3.7253
upem,2011,9,15,23,12.85,100,1.085,0,0
upem,2011,9,15,23,12.84,100,1.069,0,3.7253
upem,2011,9,15,23,12.83,100,1.065,0,0
upem,2011,9,15,23,12.82,100,1.068,0,3.7253
upem,2011,9,16,0,12.82,100,1.069,0,3.7253
upem,2011,9,16,0,12.81,100,1.057,0,3.7253
upem,2011,9,16,0,12.81,100,1.053,0,0
upem,2011,9,16,0,12.8,100,1.045,0,0
upem,2011,9,16,1,12.79,100,1.045,0,3.7253
upem,2011,9,16,1,12.79,100,1.052,0,0
upem,2011,9,16,1,12.78,100,1.047,0,0
upem,2011,9,16,1,12.78,100,1.044,0,0
upem,2011,9,16,2,12.77,100,1.038,0,3.7253
upem,2011,9,16,2,12.77,100,1.035,0,0
upem,2011,9,16,2,12.76,100,1.043,0,3.7253
upem,2011,9,16,2,12.76,100,1.043,0,0
upem,2011,9,16,3,12.76,100,1.042,0,0
upem,2011,9,16,3,12.75,100,1.043,0,0
upem,2011,9,16,3,12.75,100,1.04,0,3.7253
upem,2011,9,16,3,12.75,100,1.042,0,0
upem,2011,9,16,4,12.74,100,1.045,0,0
upem,2011,9,16,4,12.73,100,1.054,0,0
upem,2011,9,16,4,12.73,100,1.085,0,0
upem,2011,9,16,4,12.72,100,1.114,0,0
upem,2011,9,16,5,12.72,100,1.137,0,3.7253
upem,2011,9,16,5,12.72,100,1.138,0,0
upem,2011,9,16,5,12.71,100,1.134,0,0
upem,2011,9,16,5,12.71,100,1.126,0,0
upem,2011,9,16,6,12.7,100,1.121,0,0
upem,2011,9,16,6,12.7,100,1.121,0,0
upem,2011,9,16,6,12.69,100,1.098,0,0
upem,2011,9,16,6,12.69,100,1.079,0,0
upem,2011,9,16,7,12.68,100,1.079,0,3.7253
upem,2011,9,16,7,12.67,100,1.068,0,0
upem,2011,9,16,7,12.67,100,1.062,0.1004,0
upem,2011,9,16,7,12.7,100,1.078,0,3.7253
upem,2011,9,16,8,12.8,100,1.08,0,0
upem,2011,9,16,8,12.97,100,1.075,0,3.7253
upem,2011,9,16,8,13.22,100,1.077,0.1004,3.7253
upem,2011,9,16,8,13.51,100,1.082,0,3.7253
upem,2011,9,16,9,13.51,100,1.09,0,3.7253
upem,2011,9,16,9,13.5,100,1.095,0.1004,3.7253
upem,2011,9,16,9,13.5,100,1.115,0,0
upem,2011,9,16,9,13.48,100,1.21,0,0
upem,2011,9,16,10,13.48,100,1.259,0,3.7253
upem,2011,9,16,10,13.46,100,1.278,0,0
upem,2011,9,16,10,13.45,100,1.298,0,0
upem,2011,9,16,10,13.44,100,1.312,0,0
upem,2011,9,16,11,13.43,100,1.321,0,0
upem,2011,9,16,11,13.41,100,1.357,0,0
upem,2011,9,16,11,13.39,100,1.325,0,0
upem,2011,9,16,11,13.38,100,1.225,0,0
upem,2011,9,16,12,13.39,100,1.186,0,0
upem,2011,9,16,12,13.39,100,1.186,0,0
upem,2011,9,16,12,13.4,100,1.185,0,0
upem,2011,9,16,12,13.4,100,1.195,0,0
upem,2011,9,16,13,13.41,100,1.207,0,0
upem,2011,9,16,13,13.4,100,1.218,0,0
upem,2011,9,16,13,13.4,100,1.213,0,0
upem,2011,9,16,13,13.39,100,1.209,0,0
upem,2011,9,16,14,13.39,100,1.197,0,0
upem,2011,9,16,14,13.38,100,1.203,0,0
upem,2011,9,16,14,13.38,100,1.206,0,0
upem,2011,9,16,14,13.38,100,1.201,0,0
upem,2011,9,16,15,13.38,100,1.189,0,0
upem,2011,9,16,15,13.38,100,1.18,0,0
upem,2011,9,16,15,13.37,100,1.187,0,0
upem,2011,9,16,15,13.35,100,1.193,0,0
upem,2011,9,16,16,13.34,100,1.216,0,0
upem,2011,9,16,16,13.34,100,1.23,0,0
upem,2011,9,16,16,13.34,100,1.236,0,0
upem,2011,9,16,16,13.33,99.8,1.249,0,0
upem,2011,9,16,17,13.34,99.3,1.245,0,0
upem,2011,9,16,17,13.34,97.5,1.292,0,0
upem,2011,9,16,17,13.35,95.6,1.257,0,0
upem,2011,9,16,17,13.35,94.4,1.244,0,0
upem,2011,9,16,18,13.37,95.3,1.201,0,0
upem,2011,9,16,18,13.38,95.5,1.202,0,0
upem,2011,9,16,18,13.4,94.3,1.231,0,0
upem,2011,9,16,18,13.4,96.1,1.192,0,0
upem,2011,9,16,19,13.29,97.4,1.157,0,0
upem,2011,9,16,19,13.24,98.5,1.113,0,0
upem,2011,9,16,19,13.19,99.5,1.095,0,0
upem,2011,9,16,19,13.16,100,1.093,0,0
upem,2011,9,16,20,13.12,100,1.095,0,0
upem,2011,9,16,20,13.09,100,1.09,0,0
upem,2011,9,16,20,13.06,100,1.074,0,0
upem,2011,9,16,20,13.04,100,1.06,0,0
upem,2011,9,16,21,13.01,100,1.054,0,0
upem,2011,9,16,21,12.99,100,1.057,0,0
upem,2011,9,16,21,12.97,100,1.061,0,0
upem,2011,9,16,21,12.95,100,1.055,0,0
upem,2011,9,16,22,12.93,100,1.054,0,0
upem,2011,9,16,22,12.92,100,1.052,0,0
upem,2011,9,16,22,12.89,100,1.054,0,0
upem,2011,9,16,22,12.88,100,1.056,0,3.7253
upem,2011,9,16,23,12.87,100,1.059,0,0
upem,2011,9,16,23,12.86,100,1.06,0,0
upem,2011,9,16,23,12.85,100,1.061,0,0
upem,2011,9,16,23,12.84,100,1.061,0,0
upem,2011,9,17,0,12.83,100,1.059,0,0
upem,2011,9,17,0,12.83,100,1.055,0,0
upem,2011,9,17,0,12.82,100,1.059,0,0
upem,2011,9,17,0,12.82,100,1.062,0,0
upem,2011,9,17,1,12.81,100,1.062,0,3.7253
upem,2011,9,17,1,12.81,100,1.065,0,0
upem,2011,9,17,1,12.8,100,1.067,0,3.7253
upem,2011,9,17,1,12.8,100,1.07,0,0
upem,2011,9,17,2,12.79,100,1.071,0,3.7253
upem,2011,9,17,2,12.78,100,1.071,0,0
upem,2011,9,17,2,12.78,100,1.074,0,3.7253
upem,2011,9,17,2,12.78,100,1.075,0,3.7253
upem,2011,9,17,3,12.77,100,1.08,0,0
upem,2011,9,17,3,12.77,100,1.082,0,3.7253
upem,2011,9,17,3,12.76,100,1.087,0,0
upem,2011,9,17,3,12.76,100,1.089,0,3.7253
upem,2011,9,17,4,12.75,100,1.092,0,0
upem,2011,9,17,4,12.75,100,1.095,0,0
upem,2011,9,17,4,12.74,100,1.097,0,3.7253
upem,2011,9,17,4,12.73,100,1.097,0,0
upem,2011,9,17,5,12.73,100,1.098,0,0
upem,2011,9,17,5,12.72,100,1.092,0,0
upem,2011,9,17,5,12.72,100,1.082,0,3.7253
upem,2011,9,17,5,12.71,100,1.062,0,0
upem,2011,9,17,6,12.71,100,1.035,0,3.7253
upem,2011,9,17,6,12.7,100,1.026,0,0
upem,2011,9,17,6,12.7,100,1.019,0,3.7253
upem,2011,9,17,6,12.69,100,1.014,0,0
upem,2011,9,17,7,12.69,100,1.012,0,3.7253
upem,2011,9,17,7,12.68,100,1.014,0,0
upem,2011,9,17,7,12.68,100,1.018,0,3.7253
upem,2011,9,17,7,12.75,100,1.024,0,0
upem,2011,9,17,8,12.93,100,1.03,0,0
upem,2011,9,17,8,13.23,100,1.034,0,0
upem,2011,9,17,8,13.51,100,1.039,0,0
upem,2011,9,17,8,13.51,100,1.052,0,3.7253
upem,2011,9,17,9,13.5,100,1.052,0,0
upem,2011,9,17,9,13.49,100,1.064,0,0
upem,2011,9,17,9,13.48,100,1.078,0,0
upem,2011,9,17,9,13.47,100,1.099,0,0
upem,2011,9,17,10,13.46,100,1.107,0,0
upem,2011,9,17,10,13.45,100,1.118,0,0
upem,2011,9,17,10,13.44,100,1.137,0,0
upem,2011,9,17,10,13.42,100,1.151,0,0
upem,2011,9,17,11,13.41,100,1.154,0,0
upem,2011,9,17,11,13.4,100,1.167,0,0
upem,2011,9,17,11,13.39,100,1.165,0,0
upem,2011,9,17,11,13.37,100,1.176,0,0
upem,2011,9,17,12,13.35,100,1.208,0,0
upem,2011,9,17,12,13.33,100,1.261,0,0
upem,2011,9,17,12,13.32,99.1,1.297,0,0
upem,2011,9,17,12,13.31,96.3,1.32,0,0
upem,2011,9,17,13,13.29,90.5,1.356,0,0
upem,2011,9,17,13,13.28,86,1.396,0,0
upem,2011,9,17,13,13.25,83.7,1.449,0,0
upem,2011,9,17,13,13.23,80.9,1.621,0,0
upem,2011,9,17,14,13.22,80.8,1.653,0.1004,0
upem,2011,9,17,14,13.21,78.51,1.741,0,0
upem,2011,9,17,14,13.21,78.55,1.738,0,0
upem,2011,9,17,14,13.21,78.28,1.757,0,0
upem,2011,9,17,15,13.21,78.4,1.773,0,0
upem,2011,9,17,15,13.2,77.75,1.779,0,0
upem,2011,9,17,15,13.2,77.72,1.778,0,0
upem,2011,9,17,15,13.2,76.97,1.81,0,0
upem,2011,9,17,16,13.2,75.15,1.864,0,0
upem,2011,9,17,16,13.2,78.16,1.793,0,0
upem,2011,9,17,16,13.2,79.74,1.771,0,0
upem,2011,9,17,16,13.21,79.5,1.775,0,0
upem,2011,9,17,17,13.21,82.2,1.695,0,0
upem,2011,9,17,17,13.22,83.9,1.66,0,0
upem,2011,9,17,17,13.23,84.7,1.642,0,0
upem,2011,9,17,17,13.24,87,1.583,0,0
upem,2011,9,17,18,13.26,89.7,1.509,0,0
upem,2011,9,17,18,13.28,90.1,1.47,0,0
upem,2011,9,17,18,13.3,91.6,1.429,0,0
upem,2011,9,17,18,13.32,93.8,1.375,0,0
upem,2011,9,17,19,13.22,96.1,1.322,0,0
upem,2011,9,17,19,13.17,97.9,1.295,0,0
upem,2011,9,17,19,13.13,99.3,1.278,0,0
upem,2011,9,17,19,13.09,99.9,1.259,0,0
upem,2011,9,17,20,13.06,100,1.248,0,0
upem,2011,9,17,20,13.03,100,1.237,0,0
upem,2011,9,17,20,13,100,1.236,0,0
upem,2011,9,17,20,12.98,100,1.232,0,0
upem,2011,9,17,21,12.95,100,1.224,0,0
upem,2011,9,17,21,12.94,100,1.218,0,0
upem,2011,9,17,21,12.92,100,1.211,0,0
upem,2011,9,17,21,12.89,100,1.205,0,0
upem,2011,9,17,22,12.88,100,1.206,0,0
upem,2011,9,17,22,12.87,100,1.202,0,0
upem,2011,9,17,22,12.85,100,1.195,0,0
upem,2011,9,17,22,12.84,100,1.186,0,0
upem,2011,9,17,23,12.83,100,1.174,0,0
upem,2011,9,17,23,12.82,100,1.145,0,0
upem,2011,9,17,23,12.81,100,1.127,0,0
upem,2011,9,17,23,12.8,100,1.148,0,0
upem,2011,9,18,0,12.8,100,1.207,0,0
upem,2011,9,18,0,12.79,100,1.317,0,0
upem,2011,9,18,0,12.78,97.7,1.362,0,0
upem,2011,9,18,0,12.78,80.2,1.502,0,0
upem,2011,9,18,1,12.77,61.9,1.719,0,0
upem,2011,9,18,1,12.77,59.05,1.802,0,0
upem,2011,9,18,1,12.76,60.09,1.817,0,0
upem,2011,9,18,1,12.76,61.13,1.809,0,0
upem,2011,9,18,2,12.76,60.88,1.813,0,0
upem,2011,9,18,2,12.76,60.14,1.835,0,0
upem,2011,9,18,2,12.75,60.93,1.825,0,0
upem,2011,9,18,2,12.75,61.87,1.829,0,0
upem,2011,9,18,3,12.74,65.86,1.796,0,0
upem,2011,9,18,3,12.74,75.41,1.692,0,0
upem,2011,9,18,3,12.73,85.2,1.554,0,0
upem,2011,9,18,3,12.73,86.1,1.533,0,0
upem,2011,9,18,4,12.72,84.2,1.581,0,0
upem,2011,9,18,4,12.72,84.1,1.588,0,0
upem,2011,9,18,4,12.71,83,1.636,0,0
upem,2011,9,18,4,12.7,79.16,1.702,0,0
upem,2011,9,18,5,12.7,78.8,1.725,0,0
upem,2011,9,18,5,12.7,77.44,1.78,0,0
upem,2011,9,18,5,12.69,75.91,1.789,0,0
upem,2011,9,18,5,12.69,77.14,1.771,0,0
upem,2011,9,18,6,12.68,75.47,1.769,0,0
upem,2011,9,18,6,12.67,78.4,1.749,0,0
upem,2011,9,18,6,12.67,81.2,1.701,0,0
upem,2011,9,18,6,12.66,84.4,1.643,0,0
upem,2011,9,18,7,12.66,87.7,1.567,0,0
upem,2011,9,18,7,12.7,86.8,1.583,0,0
upem,2011,9,18,7,12.82,83.1,1.657,0,0
upem,2011,9,18,7,13.04,77.69,1.754,0,0
upem,2011,9,18,8,13.31,79.83,1.761,0,0
upem,2011,9,18,8,13.49,84.7,1.72,0,0
upem,2011,9,18,8,13.49,85.9,1.711,0,0
upem,2011,9,18,8,13.48,86.6,1.705,0,0
upem,2011,9,18,9,13.47,85.3,1.764,0,0
upem,2011,9,18,9,13.45,84.3,1.793,0,0
upem,2011,9,18,9,13.43,81.5,1.865,0,0
upem,2011,9,18,9,13.36,78.04,1.956,0,0
upem,2011,9,18,10,13.3,76.15,2.035,0,0
upem,2011,9,18,10,13.26,75.52,2.104,0,0
upem,2011,9,18,10,13.22,76.11,2.161,0,0
upem,2011,9,18,10,13.19,74.7,2.245,0,0
upem,2011,9,18,11,13.17,75.79,2.21,0,0
upem,2011,9,18,11,13.16,74.27,2.276,0,0
upem,2011,9,18,11,13.15,72.73,2.343,0,0
upem,2011,9,18,11,13.14,71.73,2.377,0,0
upem,2011,9,18,12,13.13,70.45,2.442,0,0
upem,2011,9,18,12,13.13,68.32,2.516,0,0
upem,2011,9,18,12,13.11,68.54,2.488,0,0
upem,2011,9,18,12,13.11,67.73,2.518,0,0
upem,2011,9,18,13,13.11,67.61,2.552,0,0
upem,2011,9,18,13,13.12,66.62,2.586,0,0
upem,2011,9,18,13,13.11,65.57,2.638,0,0
upem,2011,9,18,13,13.11,65.35,2.646,0,0
upem,2011,9,18,14,13.1,65.2,2.657,0,0
upem,2011,9,18,14,13.1,65.42,2.64,0,0
upem,2011,9,18,14,13.1,65.84,2.618,0,0
upem,2011,9,18,14,13.1,66.65,2.554,0,0
upem,2011,9,18,15,13.1,67.26,2.531,0,0
upem,2011,9,18,15,13.1,65.39,2.607,0,0
upem,2011,9,18,15,13.1,66.66,2.551,0,0
upem,2011,9,18,15,13.1,67.43,2.51,0,0
upem,2011,9,18,16,13.1,64.58,2.634,0,0
upem,2011,9,18,16,13.09,63.11,2.699,0,0
upem,2011,9,18,16,13.09,63.97,2.635,0,0
upem,2011,9,18,16,13.09,61.28,2.732,0,0
upem,2011,9,18,17,13.09,57.47,2.851,0,0
upem,2011,9,18,17,13.09,54.34,2.929,0,0
upem,2011,9,18,17,13.09,57.24,2.844,0,0
upem,2011,9,18,17,13.1,60.12,2.683,0,0
upem,2011,9,18,18,13.1,59.19,2.707,0,0
upem,2011,9,18,18,13.12,56.86,2.712,0,0
upem,2011,9,18,18,13.13,55.12,2.713,0,0
upem,2011,9,18,18,13.14,57.49,2.551,0,0
upem,2011,9,18,19,13.07,54.5,2.482,0,0
upem,2011,9,18,19,13.02,59.92,2.338,0,0
upem,2011,9,18,19,12.99,60.23,2.211,0,0
upem,2011,9,18,19,12.95,49.02,2.426,0,0
upem,2011,9,18,20,12.93,45.23,2.536,0,0
upem,2011,9,18,20,12.91,47.64,2.516,0,0
upem,2011,9,18,20,12.89,46.7,2.571,0,0
upem,2011,9,18,20,12.88,45.68,2.596,0,0
upem,2011,9,18,21,12.86,51.75,2.341,0,0
upem,2011,9,18,21,12.84,53.98,2.224,0,0
upem,2011,9,18,21,12.83,37.43,2.563,0,0
upem,2011,9,18,21,12.82,36.74,2.747,0,0
upem,2011,9,18,22,12.81,42.39,2.571,0,0
upem,2011,9,18,22,12.8,49.89,2.562,0,0
upem,2011,9,18,22,12.79,52.74,2.463,0,0
upem,2011,9,18,22,12.78,42.95,2.525,0,0
upem,2011,9,18,23,12.78,28.19,2.965,0,0
upem,2011,9,18,23,12.77,40.45,2.81,0,0
upem,2011,9,18,23,12.76,46.9,2.543,0,0
upem,2011,9,18,23,12.76,47.46,2.552,0,0
upem,2011,9,19,0,12.75,46.29,2.605,0,0
upem,2011,9,19,0,12.74,51.61,2.582,0,0
upem,2011,9,19,0,12.74,60.63,2.453,0,0
upem,2011,9,19,0,12.73,63.98,2.39,0,0
upem,2011,9,19,1,12.73,59.88,2.437,0,0
upem,2011,9,19,1,12.72,57.32,2.462,0,0
upem,2011,9,19,1,12.72,55.38,2.466,0,0
upem,2011,9,19,1,12.71,56.73,2.447,0,0
upem,2011,9,19,2,12.71,63.52,2.26,0,0
upem,2011,9,19,2,12.71,54.57,2.439,0,0
upem,2011,9,19,2,12.7,53.42,2.499,0,0
upem,2011,9,19,2,12.7,56.81,2.37,0,0
upem,2011,9,19,3,12.7,57.86,2.35,0,0
upem,2011,9,19,3,12.69,60.12,2.289,0,0
upem,2011,9,19,3,12.69,65.31,2.128,0,0
upem,2011,9,19,3,12.69,61.66,2.185,0,0
upem,2011,9,19,4,12.68,53.2,2.37,0,0
upem,2011,9,19,4,12.68,51.79,2.401,0,0
upem,2011,9,19,4,12.68,44.24,2.562,0,0
upem,2011,9,19,4,12.68,47.13,2.446,0,0
upem,2011,9,19,5,12.68,45.23,2.421,0,0
upem,2011,9,19,5,12.68,43.86,2.516,0,0
upem,2011,9,19,5,12.67,46.85,2.424,0,0
upem,2011,9,19,5,12.67,38.64,2.59,0,0
upem,2011,9,19,6,12.67,37.81,2.663,0,0
upem,2011,9,19,6,12.67,40.12,2.638,0,0
upem,2011,9,19,6,12.67,45.51,2.515,0,0
upem,2011,9,19,6,12.67,47.55,2.431,0,0
