time,precip_in,wind_speed_mpg,wind_dir_deg,temp_avg_F,fuel_temp_F,rel_humid,batt_v,perc_fuel_moisture,gust_max_dir,gust_max_speed,solar_rad
908170000,0.27,0,293,51,-9999,91,12.7,-9999,277,6,0
908170100,0.27,0,121,52,-9999,92,12.7,-9999,232,3,0
908170200,0.27,2,277,52,-9999,93,12.6,-9999,316,4,0
908170300,0.27,0,294,53,-9999,90,12.6,-9999,281,6,0
908170400,0.27,2,281,53,-9999,90,12.6,-9999,285,4,0
908170500,0.27,0,139,54,-9999,90,12.6,-9999,273,4,0
908170600,0.27,0,307,55,-9999,89,12.5,-9999,337,0,0.6021
908170700,0.27,2,80,57,-9999,88,12.6,-9999,71,4,3.268
908170800,0.27,5,71,57,-9999,89,13.1,-9999,60,8,7.741
908170900,0.27,4,71,59,-9999,84,13.6,-9999,65,9,16.17
908171000,0.27,5,90,60,-9999,82,13.9,-9999,96,9,23.48
908171100,0.27,4,106,61,-9999,80,13.9,-9999,125,9,26.23
908171200,0.27,2,62,65,-9999,72,13.9,-9999,106,7,33.46
908171300,0.27,4,281,71,-9999,59,13.8,-9999,278,8,91
908171400,0.27,3,183,72,-9999,61,13.8,-9999,152,9,92.12
908171500,0.27,4,25,72,-9999,59,13.8,-9999,85,11,78.18
908171600,0.27,5,60,67,-9999,65,13.8,-9999,49,10,59.18
908171700,0.27,3,58,63,-9999,74,13.8,-9999,56,13,35.18
908171800,0.27,0,51,59,-9999,80,13.2,-9999,61,8,14.11
908171900,0.27,0,258,55,-9999,90,12.8,-9999,55,8,0.6881
908172000,0.27,0,105,54,-9999,92,12.8,-9999,39,6,0
908172100,0.27,0,271,54,-9999,91,12.7,-9999,318,3,0
908172200,0.27,0,281,55,-9999,85,12.7,-9999,289,6,0
908172300,0.27,2,281,55,-9999,85,12.7,-9999,259,5,0
908180000,0.27,2,287,54,-9999,90,12.7,-9999,300,7,0
908180100,0.27,1,284,53,-9999,92,12.7,-9999,286,5,0
908180200,0.27,0,278,53,-9999,91,12.7,-9999,262,4,0
908180300,0.27,0,324,54,-9999,92,12.6,-9999,19,0,0
908180400,0.27,0,95,54,-9999,92,12.6,-9999,66,0,0
908180500,0.27,0,298,55,-9999,93,12.6,-9999,302,0,0
908180600,0.27,0,219,56,-9999,94,12.6,-9999,270,3,0.7741
908180700,0.27,0,58,56,-9999,94,12.6,-9999,49,0,3.268
908180800,0.27,1,105,57,-9999,91,13.1,-9999,92,5,7.139
908180900,0.27,0,265,61,-9999,80,13.6,-9999,333,4,15.4
908181000,0.27,5,82,64,-9999,72,13.9,-9999,63,10,43.95
908181100,0.27,4,91,69,-9999,64,13.8,-9999,125,11,101
908181200,0.27,3,162,70,-9999,61,13.8,-9999,50,12,104
908181300,0.27,2,256,71,-9999,61,13.8,-9999,90,11,103
908181400,0.27,3,352,72,-9999,59,13.8,-9999,85,10,95.73
908181500,0.27,4,290,71,-9999,58,13.8,-9999,121,13,82.23
908181600,0.27,5,238,70,-9999,58,13.8,-9999,234,11,63.39
908181700,0.27,3,65,67,-9999,62,13.8,-9999,86,10,41.2
908181800,0.27,5,74,58,-9999,81,13.3,-9999,65,12,18.75
908181900,0.27,2,190,54,-9999,89,12.8,-9999,45,10,1.634
908182000,0.27,0,90,54,-9999,90,12.8,-9999,53,10,0
908182100,0.27,0,279,55,-9999,87,12.7,-9999,328,3,0
908182200,0.27,3,79,54,-9999,90,12.7,-9999,73,7,0
908182300,0.27,2,281,54,-9999,91,12.7,-9999,286,4,0
908190000,0.27,0,34,54,-9999,91,12.7,-9999,248,5,0
908190100,0.27,0,300,54,-9999,91,12.7,-9999,318,0,0
908190200,0.27,0,165,55,-9999,90,12.7,-9999,302,2,0
908190300,0.27,0,80,56,-9999,90,12.7,-9999,97,5,0
908190400,0.27,0,77,56,-9999,89,12.6,-9999,52,5,0
908190500,0.27,0,107,56,-9999,89,12.6,-9999,110,3,0
908190600,0.27,0,82,56,-9999,89,12.6,-9999,217,3,0.4301
908190700,0.27,0,24,58,-9999,84,12.7,-9999,73,4,3.526
908190800,0.27,2,108,60,-9999,76,13.5,-9999,143,6,11.78
908190900,0.27,2,88,62,-9999,71,13.9,-9999,61,6,23.4
908191000,0.27,4,112,64,-9999,67,13.9,-9999,86,8,37.59
908191100,0.27,5,113,67,-9999,62,13.8,-9999,62,10,76.38
908191200,0.27,4,103,68,-9999,60,13.8,-9999,117,11,105.4
908191300,0.27,4,342,70,-9999,57,13.8,-9999,256,10,102.3
908191400,0.27,5,292,70,-9999,55,13.8,-9999,138,10,94.96
908191500,0.27,5,141,71,-9999,55,13.8,-9999,233,11,81.11
908191600,0.27,2,352,73,-9999,53,13.8,-9999,226,9,62.19
908191700,0.27,3,42,66,-9999,67,13.8,-9999,55,11,39.82
908191800,0.27,2,246,61,-9999,74,13.3,-9999,45,10,17.55
908191900,0.27,0,169,55,-9999,88,12.8,-9999,62,11,1.204
908192000,0.27,0,358,53,-9999,90,12.8,-9999,59,8,0
908192100,0.27,3,267,51,-9999,89,12.7,-9999,263,6,0
908192200,0.27,0,27,49,-9999,90,12.7,-9999,269,6,0
908192300,0.27,0,343,47,-9999,92,12.7,-9999,78,0,0
908200000,0.27,1,279,48,-9999,93,12.7,-9999,293,4,0
908200100,0.27,0,275,49,-9999,93,12.7,-9999,288,4,0
908200200,0.27,1,290,52,-9999,93,12.6,-9999,280,5,0
908200300,0.27,2,278,53,-9999,92,12.6,-9999,295,6,0
908200400,0.27,0,276,52,-9999,92,12.6,-9999,297,5,0
908200500,0.27,0,280,53,-9999,91,12.6,-9999,284,5,0
908200600,0.27,5,288,54,-9999,90,12.6,-9999,285,9,0.6881
908200700,0.27,4,278,55,-9999,86,12.7,-9999,287,8,3.957
908200800,0.27,0,314,59,-9999,80,13.4,-9999,284,6,10.41
908200900,0.27,2,63,63,-9999,69,13.9,-9999,47,5,27.78
908201000,0.27,5,84,67,-9999,59,13.8,-9999,48,11,73.63
908201100,0.27,3,183,69,-9999,54,13.8,-9999,57,10,96.93
908201200,0.27,4,101,70,-9999,54,13.8,-9999,103,9,102.7
908201300,0.27,5,345,72,-9999,50,13.8,-9999,72,11,101.6
908201400,0.27,9,59,68,-9999,58,13.8,-9999,61,14,94.1
908201500,0.27,8,59,67,-9999,60,13.8,-9999,50,15,80.51
908201600,0.27,4,51,67,-9999,59,13.8,-9999,38,12,61.67
908201700,0.27,3,40,65,-9999,65,13.8,-9999,59,15,39.65
908201800,0.27,2,231,61,-9999,73,13.2,-9999,59,15,17.46
908201900,0.27,0,231,55,-9999,86,12.8,-9999,59,11,0.9461
908202000,0.27,0,119,54,-9999,90,12.8,-9999,190,5,0
908202100,0.27,0,267,52,-9999,89,12.7,-9999,99,5,0
908202200,0.27,0,144,51,-9999,91,12.7,-9999,245,4,0
908202300,0.27,0,143,50,-9999,91,12.7,-9999,100,0,0
908210000,0.27,0,107,50,-9999,91,12.7,-9999,238,0,0
908210100,0.27,0,82,49,-9999,91,12.7,-9999,92,3,0
908210200,0.27,0,270,49,-9999,92,12.7,-9999,48,0,0
908210300,0.27,0,273,49,-9999,92,12.6,-9999,258,0,0
908210400,0.27,0,95,49,-9999,93,12.6,-9999,252,0,0
908210500,0.27,0,93,49,-9999,91,12.6,-9999,125,2,0
908210600,0.27,0,242,52,-9999,87,12.6,-9999,127,4,2.924
908210700,0.27,1,69,64,-9999,64,12.9,-9999,114,4,20.38
908210800,0.27,5,70,71,-9999,62,13.8,-9999,78,5,41.54
908210900,0.27,2,13,77,-9999,55,13.8,-9999,75,9,62.53
908211000,0.27,2,353,78,-9999,51,13.8,-9999,103,11,79.65
908211100,0.27,1,206,82,-9999,44,13.7,-9999,208,10,92.38
908211200,0.27,3,111,79,-9999,45,13.7,-9999,70,7,97.54
908211300,0.27,2,65,78,-9999,46,13.7,-9999,213,9,86.18
908211400,0.27,5,92,75,-9999,52,13.7,-9999,195,9,85.41
908211500,0.27,10,78,66,-9999,68,13.8,-9999,57,10,59.52
908211600,0.27,4,79,70,-9999,63,13.8,-9999,64,15,36.98
908211700,0.27,0,40,66,-9999,67,13.7,-9999,88,12,19.01
908211800,0.27,3,16,63,-9999,83,12.9,-9999,249,6,4.129
908211900,0.27,1,262,59,-9999,82,12.8,-9999,63,26,0.172
908212000,0.27,2,280,58,-9999,85,12.8,-9999,313,10,0
908212100,0.27,5,96,62,-9999,75,12.7,-9999,63,16,0
908212200,0.27,7,262,62,-9999,79,12.7,-9999,145,15,0
908212300,0.27,1,234,63,-9999,75,12.7,-9999,280,12,0
908220000,0.27,2,226,62,-9999,77,12.7,-9999,127,5,0
908220100,0.27,0,329,60,-9999,83,12.7,-9999,70,9,0
908220200,0.27,1,260,59,-9999,82,12.7,-9999,35,13,0
908220300,0.27,2,243,61,-9999,82,12.7,-9999,52,10,0
908220400,0.27,0,203,62,-9999,81,12.6,-9999,129,9,0
908220500,0.27,0,215,62,-9999,77,12.6,-9999,276,6,0
908220600,0.27,0,40,62,-9999,73,12.6,-9999,88,6,1.032
908220700,0.27,1,235,62,-9999,80,12.8,-9999,94,5,4.645
908220800,0.27,0,301,65,-9999,71,13.4,-9999,253,5,12.47
908220900,0.27,0,264,69,-9999,62,13.4,-9999,291,5,14.97
908221000,0.27,5,223,75,-9999,48,13.8,-9999,277,4,33.2
908221100,0.27,3,338,83,-9999,35,13.7,-9999,93,15,74.74
908221200,0.27,2,43,76,-9999,50,13.8,-9999,44,10,37.84
908221300,0.27,3,119,75,-9999,59,13.8,-9999,103,11,78.1
908221400,0.27,2,338,82,-9999,40,13.7,-9999,75,15,88.85
908221500,0.27,3,246,83,-9999,30,13.7,-9999,135,10,76.03
908221600,0.27,1,345,82,-9999,40,13.7,-9999,207,9,58.06
908221700,0.27,3,221,80,-9999,27,13.7,-9999,15,7,36.64
908221800,0.27,0,16,74,-9999,45,13.1,-9999,247,10,15.22
908221900,0.27,0,172,65,-9999,60,12.8,-9999,226,8,0.4301
908222000,0.27,0,239,62,-9999,65,12.8,-9999,259,5,0
908222100,0.27,0,167,61,-9999,70,12.8,-9999,236,4,0
908222200,0.27,0,293,59,-9999,71,12.7,-9999,169,3,0
908222300,0.27,0,181,58,-9999,75,12.7,-9999,289,4,0
908230000,0.27,0,234,57,-9999,79,12.7,-9999,228,4,0
908230100,0.27,0,45,57,-9999,82,12.7,-9999,299,4,0
908230200,0.27,0,272,58,-9999,85,12.7,-9999,82,0,0
908230300,0.27,0,246,60,-9999,88,12.6,-9999,241,0,0
908230400,0.27,0,235,62,-9999,89,12.6,-9999,296,4,0
908230500,0.27,1,100,63,-9999,87,12.6,-9999,137,4,0
908230600,0.27,0,95,63,-9999,85,12.6,-9999,87,6,1.29
908230700,0.27,4,67,69,-9999,75,13.3,-9999,112,5,16
908230800,0.27,3,112,70,-9999,73,13.8,-9999,45,7,30.36
908230900,0.27,4,107,73,-9999,67,13.8,-9999,69,9,60.64
908231000,0.27,5,96,75,-9999,62,13.8,-9999,76,11,79.65
908231100,0.27,1,124,76,-9999,61,13.8,-9999,56,12,70.19
908231200,0.27,2,109,81,-9999,52,13.7,-9999,220,10,67.6
908231300,0.27,3,79,79,-9999,55,13.7,-9999,86,9,83.34
908231400,0.27,2,65,81,-9999,51,13.7,-9999,88,9,89.97
908231500,0.27,3,296,78,-9999,56,13.7,-9999,142,10,73.2
908231600,0.27,0,248,71,-9999,64,13.7,-9999,37,9,38.53
908231700,0.27,0,296,67,-9999,73,13.8,-9999,69,10,14.02
908231800,0.27,1,288,67,-9999,71,13.1,-9999,312,5,16.43
908231900,0.27,0,275,60,-9999,88,12.8,-9999,292,5,0.6021
908232000,0.27,0,114,58,-9999,90,12.8,-9999,300,5,0
908232100,0.27,1,268,58,-9999,88,12.7,-9999,302,2,0
908232200,0.27,0,244,56,-9999,87,12.7,-9999,282,4,0
908232300,0.27,0,282,55,-9999,89,12.7,-9999,258,6,0
908240000,0.27,0,0,54,-9999,91,12.7,-9999,263,3,0
908240100,0.27,0,297,57,-9999,91,12.7,-9999,265,2,0
908240200,0.27,0,139,58,-9999,92,12.6,-9999,330,3,0
908240300,0.27,0,281,58,-9999,91,12.7,-9999,145,4,0
908240400,0.27,0,282,58,-9999,88,12.6,-9999,277,2,0
908240500,0.27,3,66,56,-9999,89,12.6,-9999,266,3,0
908240600,0.27,0,301,57,-9999,88,12.6,-9999,49,8,2.494
908240700,0.27,2,9,65,-9999,73,13.3,-9999,63,8,21.24
908240800,0.27,1,40,74,-9999,56,13.8,-9999,66,5,44.64
908240900,0.27,1,276,77,-9999,52,13.8,-9999,55,7,66.57
908241000,0.27,2,141,76,-9999,55,13.8,-9999,15,7,84.89
908241100,0.27,3,73,75,-9999,56,13.8,-9999,147,8,97.62
908241200,0.27,4,120,74,-9999,51,13.7,-9999,149,10,103.6
908241300,0.27,2,130,77,-9999,47,13.7,-9999,81,10,102.9
908241400,0.27,2,202,79,-9999,45,13.7,-9999,145,10,95.47
908241500,0.27,2,132,79,-9999,45,13.7,-9999,126,7,81.45
908241600,0.27,2,266,79,-9999,45,13.7,-9999,12,7,62.19
908241700,0.27,1,278,75,-9999,50,13.8,-9999,20,6,39.22
908241800,0.27,2,273,65,-9999,66,13.1,-9999,325,5,16.26
908241900,0.27,0,273,57,-9999,83,12.8,-9999,284,5,0.5161
908242000,0.27,0,293,54,-9999,80,12.8,-9999,280,4,0
908242100,0.27,0,287,52,-9999,76,12.7,-9999,267,2,0
908242200,0.27,0,339,51,-9999,72,12.7,-9999,283,3,0
908242300,0.27,0,337,51,-9999,71,12.7,-9999,82,0,0
908250000,0.27,0,47,49,-9999,73,12.7,-9999,141,4,0
908250100,0.27,0,246,49,-9999,70,12.7,-9999,97,0,0
908250200,0.27,0,114,48,-9999,70,12.6,-9999,257,0,0
908250300,0.27,0,201,48,-9999,73,12.6,-9999,287,0,0
908250400,0.27,0,254,47,-9999,79,12.6,-9999,87,0,0
908250500,0.27,0,318,45,-9999,82,12.5,-9999,160,0,0
908250600,0.27,0,218,51,-9999,75,12.6,-9999,19,0,2.752
908250700,0.27,0,74,63,-9999,52,12.8,-9999,260,0,22.36
908250800,0.27,0,299,75,-9999,42,13.8,-9999,69,0,45.33
908250900,0.27,1,267,81,-9999,37,13.8,-9999,306,4,67.09
908251000,0.27,3,108,82,-9999,33,13.7,-9999,73,9,85.07
908251100,0.27,4,23,84,-9999,34,13.7,-9999,65,10,98.14
908251200,0.27,2,322,85,-9999,33,13.7,-9999,91,10,103.9
908251300,0.27,2,202,86,-9999,28,13.7,-9999,302,7,102.7
908251400,0.27,2,188,85,-9999,32,13.7,-9999,122,7,94.87
908251500,0.27,2,81,87,-9999,28,13.7,-9999,104,7,80.76
908251600,0.27,2,292,84,-9999,34,13.7,-9999,273,7,60.9
908251700,0.27,2,279,77,-9999,41,13.7,-9999,281,6,38.27
908251800,0.27,4,288,68,-9999,55,13,-9999,290,5,15.83
908251900,0.27,0,289,60,-9999,70,12.8,-9999,272,6,0.4301
908252000,0.27,0,279,58,-9999,79,12.8,-9999,273,5,0
908252100,0.27,0,256,57,-9999,79,12.7,-9999,246,5,0
908252200,0.27,0,92,53,-9999,82,12.7,-9999,268,3,0
908252300,0.27,0,248,51,-9999,70,12.7,-9999,235,4,0
908260000,0.27,0,91,50,-9999,68,12.7,-9999,259,0,0
908260100,0.27,0,268,49,-9999,62,12.6,-9999,233,0,0
908260200,0.27,0,151,48,-9999,59,12.6,-9999,99,0,0
908260300,0.27,0,10,49,-9999,49,12.6,-9999,105,0,0
908260400,0.27,0,72,48,-9999,41,12.5,-9999,282,0,0
908260500,0.27,0,80,47,-9999,41,12.5,-9999,260,0,0
908260600,0.27,0,281,53,-9999,39,12.5,-9999,117,0,2.666
908260700,0.27,0,90,64,-9999,33,12.8,-9999,241,0,22.36
908260800,0.27,0,313,78,-9999,37,13.8,-9999,67,0,45.24
908260900,0.27,0,298,83,-9999,32,13.8,-9999,323,3,67
908261000,0.27,4,212,86,-9999,28,13.7,-9999,261,4,84.81
908261100,0.27,4,225,88,-9999,13,13.7,-9999,227,10,97.36
908261200,0.27,1,317,92,-9999,27,13.7,-9999,223,10,103.2
908261300,0.27,2,289,91,-9999,25,13.6,-9999,286,8,101.7
908261400,0.27,3,296,86,-9999,32,13.6,-9999,272,7,93.67
908261500,0.27,3,284,84,-9999,35,13.7,-9999,286,8,79.39
908261600,0.27,3,279,82,-9999,33,13.7,-9999,306,7,59.95
908261700,0.27,3,279,79,-9999,32,13.7,-9999,293,6,37.59
908261800,0.27,4,266,73,-9999,32,13,-9999,309,6,15.31
908261900,0.27,2,270,70,-9999,25,12.8,-9999,250,6,0.344
908262000,0.27,1,278,66,-9999,28,12.8,-9999,293,5,0
908262100,0.27,0,183,63,-9999,32,12.8,-9999,259,4,0
908262200,0.27,0,100,61,-9999,32,12.7,-9999,286,4,0
908262300,0.27,0,264,61,-9999,24,12.7,-9999,127,0,0
908270000,0.27,0,203,61,-9999,24,12.7,-9999,278,3,0
908270100,0.27,0,304,60,-9999,26,12.7,-9999,283,0,0
908270200,0.27,0,351,59,-9999,27,12.7,-9999,278,4,0
908270300,0.27,1,311,59,-9999,31,12.7,-9999,81,0,0
908270400,0.27,0,293,58,-9999,32,12.6,-9999,114,4,0
908270500,0.27,3,275,63,-9999,30,12.6,-9999,340,0,0
908270600,0.27,0,78,64,-9999,40,12.6,-9999,276,5,2.408
908270700,0.27,0,81,76,-9999,26,12.8,-9999,299,4,21.07
908270800,0.27,0,333,92,-9999,17,13.7,-9999,56,0,43.35
908270900,0.27,4,187,96,-9999,15,13.7,-9999,70,4,64.94
908271000,0.27,3,123,99,-9999,14,13.6,-9999,68,10,82.83
908271100,0.27,3,267,98,-9999,22,13.6,-9999,220,7,95.64
908271200,0.27,4,339,100,-9999,17,13.6,-9999,246,9,101.5
908271300,0.27,3,312,96,-9999,19,13.6,-9999,196,12,100.6
908271400,0.27,2,243,99,-9999,13,13.6,-9999,3,8,93.15
908271500,0.27,3,282,97,-9999,18,13.6,-9999,272,8,80.08
908271600,0.27,3,272,92,-9999,23,13.6,-9999,282,8,58.14
908271700,0.27,1,273,89,-9999,23,13.6,-9999,284,7,34.23
908271800,0.27,0,20,81,-9999,25,12.9,-9999,289,7,9.547
908271900,0.27,3,286,86,-9999,22,12.8,-9999,293,6,0.258
908272000,0.27,4,266,88,-9999,22,12.8,-9999,295,10,0
908272100,0.27,5,265,88,-9999,23,12.8,-9999,283,14,0
908272200,0.27,0,210,88,-9999,19,12.8,-9999,242,12,0
908272300,0.27,0,106,71,-9999,56,12.8,-9999,239,14,0
908280000,0.27,0,250,68,-9999,55,12.7,-9999,102,16,0
908280100,0.27,0,246,69,-9999,42,12.7,-9999,320,0,0
908280200,0.27,1,271,65,-9999,59,12.7,-9999,255,4,0
908280300,0.27,0,128,63,-9999,67,12.7,-9999,283,5,0
908280400,0.27,0,187,60,-9999,69,12.6,-9999,279,6,0
908280500,0.27,0,113,58,-9999,69,12.6,-9999,184,0,0
908280600,0.27,0,70,63,-9999,61,12.7,-9999,113,3,4.301
908280700,0.27,0,25,72,-9999,44,13.3,-9999,207,0,19.87
908280800,0.27,0,32,89,-9999,28,13.8,-9999,300,0,39.22
908280900,0.27,7,71,87,-9999,25,13.7,-9999,77,6,49.63
908281000,0.27,6,31,86,-9999,28,13.7,-9999,75,11,78.7
908281100,0.27,7,70,89,-9999,26,13.7,-9999,57,12,79.9
908281200,0.27,2,252,91,-9999,26,13.7,-9999,72,11,74.31
908281300,0.27,1,321,100,-9999,25,13.6,-9999,61,10,101.1
908281400,0.27,1,19,99,-9999,23,13.6,-9999,347,7,98.48
908281500,0.27,2,307,97,-9999,23,13.6,-9999,7,6,74.92
908281600,0.27,1,277,91,-9999,29,13.6,-9999,274,5,47.56
908281700,0.27,0,130,90,-9999,29,13.6,-9999,306,6,45.5
908281800,0.27,0,288,75,-9999,47,12.9,-9999,4,8,13.93
908281900,0.27,0,265,69,-9999,56,12.8,-9999,305,6,0.6021
908282000,0.27,0,65,66,-9999,58,12.8,-9999,276,6,0
908282100,0.27,0,318,64,-9999,56,12.7,-9999,314,0,0
908282200,0.27,0,105,64,-9999,53,12.7,-9999,66,0,0
908282300,0.27,0,92,64,-9999,51,12.7,-9999,114,5,0
908290000,0.27,0,211,61,-9999,52,12.7,-9999,11,0,0
908290100,0.27,0,157,63,-9999,45,12.7,-9999,272,4,0
908290200,0.27,0,262,62,-9999,50,12.6,-9999,149,3,0
908290300,0.27,0,98,58,-9999,57,12.6,-9999,247,0,0
908290400,0.27,0,158,57,-9999,60,12.6,-9999,131,0,0
908290500,0.27,0,101,57,-9999,62,12.6,-9999,100,0,0
908290600,0.27,0,118,60,-9999,58,12.6,-9999,282,0,1.806
908290700,0.27,0,86,75,-9999,39,13,-9999,90,0,19.95
908290800,0.27,0,272,85,-9999,29,13.8,-9999,87,0,41.54
908290900,0.27,8,79,89,-9999,26,13.7,-9999,256,0,62.87
908291000,0.27,2,270,93,-9999,27,13.7,-9999,85,13,78.7
908291100,0.27,2,335,94,-9999,26,13.6,-9999,70,11,90.91
908291200,0.27,4,109,97,-9999,18,13.6,-9999,67,13,98.31
908291300,0.27,3,165,97,-9999,23,13.6,-9999,64,11,97.71
908291400,0.27,2,193,100,-9999,20,13.6,-9999,237,8,91.43
908291500,0.27,1,87,99,-9999,16,13.6,-9999,239,7,77.5
908291600,0.27,2,279,94,-9999,24,13.6,-9999,82,8,56.94
908291700,0.27,0,263,89,-9999,25,13.6,-9999,110,8,34.58
908291800,0.27,0,271,78,-9999,39,13,-9999,311,6,12.3
908291900,0.27,0,255,73,-9999,45,12.8,-9999,302,5,0.344
908292000,0.27,0,75,68,-9999,49,12.8,-9999,303,5,0
908292100,0.27,0,114,66,-9999,50,12.8,-9999,263,0,0
908292200,0.27,0,73,63,-9999,52,12.7,-9999,275,4,0
908292300,0.27,0,277,61,-9999,62,12.7,-9999,172,0,0
908300000,0.27,0,260,61,-9999,66,12.7,-9999,110,3,0
908300100,0.27,0,39,58,-9999,68,12.7,-9999,268,4,0
908300200,0.27,0,80,58,-9999,65,12.6,-9999,215,3,0
908300300,0.27,0,46,59,-9999,59,12.6,-9999,255,3,0
908300400,0.27,2,277,59,-9999,63,12.6,-9999,207,0,0
908300500,0.27,0,258,58,-9999,67,12.6,-9999,301,5,0
908300600,0.27,0,93,59,-9999,60,12.6,-9999,111,5,1.29
908300700,0.27,0,88,71,-9999,45,12.8,-9999,111,2,15.91
908300800,0.27,1,326,82,-9999,37,13.8,-9999,280,0,40.51
908300900,0.27,1,285,90,-9999,32,13.7,-9999,337,4,62.53
908301000,0.27,3,313,90,-9999,34,13.7,-9999,298,5,79.22
908301100,0.27,2,344,91,-9999,29,13.7,-9999,236,10,88.68
908301200,0.27,2,313,99,-9999,24,13.6,-9999,222,10,95.64
908301300,0.27,3,301,94,-9999,28,13.6,-9999,127,8,96.85
908301400,0.27,1,272,96,-9999,27,13.6,-9999,289,7,89.02
908301500,0.27,3,279,89,-9999,35,13.6,-9999,293,6,75.26
908301600,0.27,3,270,85,-9999,38,13.6,-9999,327,7,56.25
908301700,0.27,0,263,83,-9999,41,13.7,-9999,287,6,34.15
908301800,0.27,0,348,79,-9999,41,13,-9999,286,5,12.13
908301900,0.27,0,276,70,-9999,53,12.8,-9999,184,4,0.258
908302000,0.27,0,37,64,-9999,64,12.8,-9999,291,3,0
908302100,0.27,0,40,63,-9999,65,12.8,-9999,267,0,0
908302200,0.27,0,110,62,-9999,67,12.7,-9999,61,0,0
908302300,0.27,0,167,60,-9999,70,12.7,-9999,285,0,0
908310000,0.27,0,71,60,-9999,74,12.7,-9999,236,0,0
908310100,0.27,0,114,60,-9999,77,12.7,-9999,295,3,0
908310200,0.27,0,293,58,-9999,81,12.7,-9999,290,3,0
908310300,0.27,0,277,57,-9999,84,12.6,-9999,293,0,0
908310400,0.27,0,173,57,-9999,81,12.6,-9999,54,0,0
908310500,0.27,0,250,56,-9999,78,12.6,-9999,112,3,0
908310600,0.27,3,286,60,-9999,74,12.6,-9999,69,0,2.064
908310700,0.27,0,296,72,-9999,53,12.8,-9999,286,5,19.61
908310800,0.27,1,282,78,-9999,49,13.8,-9999,331,3,41.37
908310900,0.27,3,314,85,-9999,35,13.7,-9999,293,5,62.7
908311000,0.27,2,292,90,-9999,29,13.7,-9999,316,6,80.42
908311100,0.27,2,198,93,-9999,28,13.7,-9999,296,6,92.81
908311200,0.27,2,304,91,-9999,30,13.6,-9999,314,6,98.57
908311300,0.27,3,231,90,-9999,27,13.6,-9999,314,6,97.62
908311400,0.27,2,125,93,-9999,24,13.6,-9999,241,11,89.97
908311500,0.27,2,224,94,-9999,25,13.6,-9999,228,9,75.69
908311600,0.27,3,282,88,-9999,32,13.6,-9999,213,9,56.77
908311700,0.27,3,285,83,-9999,38,13.7,-9999,324,7,34.75
908311800,0.27,4,291,72,-9999,52,13,-9999,286,5,12.04
908311900,0.27,2,275,64,-9999,71,12.8,-9999,287,8,0.258
908312000,0.27,0,276,63,-9999,77,12.8,-9999,281,5,0
908312100,0.27,0,279,61,-9999,76,12.7,-9999,279,4,0
908312200,0.27,0,93,61,-9999,73,12.7,-9999,290,0,0
908312300,0.27,0,95,61,-9999,69,12.7,-9999,277,3,0
909010000,0.27,0,279,63,-9999,70,12.7,-9999,92,0,0
909010100,0.27,0,265,62,-9999,74,12.7,-9999,97,7,0
909010200,0.27,0,349,60,-9999,79,12.6,-9999,93,8,0
909010300,0.27,0,98,59,-9999,80,12.6,-9999,125,4,0
909010400,0.27,1,95,59,-9999,78,12.6,-9999,50,5,0
909010500,0.27,0,267,58,-9999,75,12.6,-9999,117,3,0
909010600,0.27,0,334,61,-9999,79,12.6,-9999,282,8,1.72
909010700,0.27,4,82,69,-9999,68,12.8,-9999,244,4,17.46
909010800,0.27,0,337,73,-9999,64,13.7,-9999,86,7,19.09
909010900,0.27,3,294,71,-9999,58,13.7,-9999,328,3,23.83
909011000,0.27,3,297,71,-9999,64,13.8,-9999,249,8,16.6
909011100,0.27,5,79,76,-9999,49,13.8,-9999,184,12,42.58
909011200,0.27,5,85,82,-9999,38,13.8,-9999,73,11,59
909011300,0.27,3,68,89,-9999,31,13.7,-9999,61,12,89.8
909011400,0.27,2,300,91,-9999,33,13.7,-9999,71,11,83.26
909011500,0.27,2,224,91,-9999,28,13.7,-9999,66,11,68.81
909011600,0.27,1,142,90,-9999,31,13.7,-9999,238,7,50.32
909011700,0.27,2,283,82,-9999,42,13.7,-9999,48,7,29.76
909011800,0.27,1,287,72,-9999,57,13,-9999,284,5,9.719
909011900,0.27,1,284,67,-9999,70,12.8,-9999,278,5,0.258
909012000,0.27,0,141,67,-9999,67,12.8,-9999,257,5,0
909012100,0.27,0,111,67,-9999,66,12.8,-9999,95,0,0
909012200,0.27,0,269,67,-9999,67,12.7,-9999,25,0,0
909012300,0.27,0,273,65,-9999,72,12.7,-9999,91,5,0
909020000,0.27,0,297,64,-9999,72,12.7,-9999,273,4,0
909020100,0.27,0,110,65,-9999,78,12.7,-9999,122,3,0
909020200,0.27,0,108,63,-9999,78,12.7,-9999,104,7,0
909020300,0.27,0,115,63,-9999,76,12.7,-9999,274,3,0
909020400,0.27,0,21,61,-9999,78,12.6,-9999,138,3,0
909020500,0.27,0,238,62,-9999,71,12.6,-9999,89,0,0
909020600,0.27,0,259,62,-9999,69,12.6,-9999,106,3,1.376
909020700,0.27,1,88,71,-9999,53,13.3,-9999,88,0,14.71
909020800,0.27,4,93,74,-9999,62,13.7,-9999,84,4,27.95
909020900,0.27,2,98,84,-9999,47,13.8,-9999,75,7,50.66
909021000,0.27,4,61,86,-9999,40,13.7,-9999,95,9,74.31
909021100,0.27,4,58,91,-9999,34,13.7,-9999,68,8,86.1
