,time,Temp,RH,WindSpd,Par,Pyran_Avg,Rain,Fog,net_rad
6619,2006-06-23 14:00:00,20.04,66.63,1.437,1856.0,0.896,0.0,0.0,
6620,2006-06-23 14:15:00,19.84,67.81,1.419,1802.0,0.869,0.0,0.0,
6621,2006-06-23 14:30:00,20.63,64.23,0.952,1738.0,0.84,0.0,0.0,
6622,2006-06-23 14:45:00,21.28,62.49,0.919,1671.0,0.808,0.0,0.0,
6623,2006-06-23 15:00:00,21.27,61.84,0.962,1600.0,0.775,0.0,0.0,
6624,2006-06-23 15:15:00,21.56,61.07,0.866,1521.0,0.736,0.0,0.0,
6625,2006-06-23 15:30:00,20.97,62.43,1.047,1434.0,0.695,0.0,0.0,
6626,2006-06-23 15:45:00,20.78,62.74,1.026,1345.0,0.65,0.0,0.0,
6627,2006-06-23 16:00:00,20.81,62.44,0.86,1252.0,0.606,0.0,0.0,
6628,2006-06-23 16:15:00,20.73,62.54,0.922,1156.0,0.559,0.0,0.0,
6629,2006-06-23 16:30:00,20.13,63.72,0.891,1052.0,0.51,0.0,0.0,
6630,2006-06-23 16:45:00,19.37,66.26,0.882,947.0,0.461,0.0,0.0,
6631,2006-06-23 17:00:00,19.54,65.41,0.781,839.0,0.411,0.0,0.0,
6632,2006-06-23 17:15:00,19.88,63.71,0.681,727.3,0.359,0.0,0.0,
6633,2006-06-23 17:30:00,18.61,67.2,0.794,620.0,0.309,0.0,0.0,
6634,2006-06-23 17:45:00,18.82,66.54,0.536,515.6,0.259,0.0,0.0,
6635,2006-06-23 18:00:00,20.33,60.37,0.326,410.3,0.211,0.0,0.0,
6636,2006-06-23 18:15:00,21.12,54.47,0.387,308.3,0.163,0.0,0.0,
6637,2006-06-23 18:30:00,21.78,47.62,0.26,217.6,0.12,0.0,0.0,
6638,2006-06-23 18:45:00,21.64,41.68,0.417,129.1,0.073,0.0,0.0,
6639,2006-06-23 19:00:00,21.77,25.41,0.945,60.37,0.033,0.0,0.0,
6640,2006-06-23 19:15:00,20.64,29.17,1.002,21.41,0.01,0.0,0.0,
6641,2006-06-23 19:30:00,20.11,27.92,0.787,4.37,0.002,0.0,0.0,
6642,2006-06-23 19:45:00,20.13,26.88,0.752,0.403,0.0,0.0,0.0,
6643,2006-06-23 20:00:00,19.53,31.92,0.732,0.0,0.0,0.0,0.0,
6644,2006-06-23 20:15:00,18.62,35.73,0.702,0.0,0.0,0.0,0.0,
6645,2006-06-23 20:30:00,17.83,35.37,0.756,0.0,0.0,0.0,0.0,
6646,2006-06-23 20:45:00,18.28,30.67,0.846,0.02,0.0,0.0,0.0,
6647,2006-06-23 21:00:00,19.03,25.2,0.674,0.04,0.0,0.0,0.0,
6648,2006-06-23 21:15:00,19.38,27.94,0.74,0.121,0.0,0.0,0.0,
6649,2006-06-23 21:30:00,17.74,33.08,1.056,0.02,0.0,0.0,0.0,
6650,2006-06-23 21:45:00,17.93,32.37,1.037,0.0,0.0,0.0,0.0,
6651,2006-06-23 22:00:00,18.38,34.09,0.763,0.0,0.0,0.0,0.0,
6652,2006-06-23 22:15:00,18.99,35.47,0.555,0.06,0.0,0.0,0.0,
6653,2006-06-23 22:30:00,19.95,33.63,0.508,0.02,0.0,0.0,0.0,
6654,2006-06-23 22:45:00,21.07,32.68,0.801,0.04,0.0,0.0,0.0,
6655,2006-06-23 23:00:00,21.67,32.74,0.693,0.04,0.0,0.0,0.0,
6656,2006-06-23 23:15:00,20.43,40.36,0.647,0.0,0.0,0.0,0.0,
6657,2006-06-23 23:30:00,19.78,44.91,0.679,0.0,0.0,0.0,0.0,
6658,2006-06-23 23:45:00,18.99,50.93,1.334,0.0,0.0,0.0,0.0,
6659,2006-06-24 00:00:00,19.45,47.79,1.094,0.0,0.0,0.0,0.0,
6660,2006-06-24 00:15:00,19.41,47.06,1.046,0.0,0.0,0.0,0.0,
6661,2006-06-24 00:30:00,19.52,39.44,1.162,0.0,0.0,0.0,0.0,
6662,2006-06-24 00:45:00,17.95,47.47,1.162,0.0,0.0,0.0,0.0,
6663,2006-06-24 01:00:00,15.57,70.78,1.499,0.0,0.0,0.0,0.0,
6664,2006-06-24 01:15:00,15.02,72.82,1.084,0.0,0.0,0.0,0.0,
6665,2006-06-24 01:30:00,14.64,76.44,1.042,0.0,0.0,0.0,0.0,
6666,2006-06-24 01:45:00,14.88,73.74,1.193,0.02,0.0,0.0,0.0,
6667,2006-06-24 02:00:00,11.58,87.9,0.813,0.121,0.0,0.0,0.0,
6668,2006-06-24 02:15:00,10.1,95.8,0.878,1.23,0.0,0.0,0.0,
6669,2006-06-24 02:30:00,10.06,96.8,0.486,2.299,0.0,0.0,0.0,
6670,2006-06-24 02:45:00,10.14,97.2,0.511,3.026,0.0,0.0,0.0,
6671,2006-06-24 03:00:00,10.09,97.4,0.727,2.683,0.0,0.3,0.0,
6672,2006-06-24 03:15:00,10.38,97.6,0.365,3.228,0.0,0.1,0.0,
6673,2006-06-24 03:30:00,10.89,97.6,0.703,3.45,0.0,0.0,0.0,
6674,2006-06-24 03:45:00,10.15,97.4,0.547,3.027,0.0,0.2,0.0,
6675,2006-06-24 04:00:00,10.17,97.6,0.698,2.341,0.0,0.2,0.0,
6676,2006-06-24 04:15:00,10.21,97.7,0.684,2.522,0.0,0.1,0.0,
6677,2006-06-24 04:30:00,10.3,97.8,1.204,1.836,0.0,0.2,0.0,
6678,2006-06-24 04:45:00,10.33,97.8,1.485,2.744,0.0,0.3,0.0,
6679,2006-06-24 05:00:00,10.4,97.9,1.685,8.31,0.002,0.4,0.0,
6680,2006-06-24 05:15:00,10.59,98.0,2.186,21.55,0.007,0.7,0.0,
6681,2006-06-24 05:30:00,10.64,98.0,2.367,40.82,0.016,0.7,0.0,
6682,2006-06-24 05:45:00,10.75,98.0,1.873,71.43,0.031,0.5,0.0,
6683,2006-06-24 06:00:00,10.77,98.1,2.173,136.8,0.063,0.6,0.0,
6684,2006-06-24 06:15:00,10.85,98.1,1.596,189.1,0.086,0.5,0.0,
6685,2006-06-24 06:30:00,10.98,98.1,1.239,266.3,0.123,0.3,0.0,
6686,2006-06-24 06:45:00,11.1,98.1,1.438,327.9,0.153,0.3,0.0,
6687,2006-06-24 07:00:00,11.21,98.1,1.404,395.6,0.187,0.3,0.0,
6688,2006-06-24 07:15:00,11.51,98.1,1.223,487.7,0.231,0.3,0.0,
6689,2006-06-24 07:30:00,11.71,98.1,0.871,577.0,0.274,0.2,0.0,
6690,2006-06-24 07:45:00,12.38,98.1,0.479,719.6,0.338,0.0,0.0,
6691,2006-06-24 08:00:00,13.11,98.0,0.897,1076.0,0.5,0.0,0.0,
6692,2006-06-24 08:15:00,13.85,97.8,0.846,1248.0,0.587,0.0,0.0,
6693,2006-06-24 08:30:00,14.02,97.5,0.721,1383.0,0.672,0.0,0.0,
6694,2006-06-24 08:45:00,14.24,96.9,0.647,1162.0,0.541,0.0,0.0,
6695,2006-06-24 09:00:00,14.67,95.6,0.733,1429.0,0.665,0.0,0.0,
6696,2006-06-24 09:15:00,15.3,92.9,0.717,1609.0,0.754,0.0,0.0,
6697,2006-06-24 09:30:00,15.56,91.9,0.9,1678.0,0.788,0.0,0.0,
6698,2006-06-24 09:45:00,15.94,91.5,0.727,1746.0,0.822,0.0,0.0,
6699,2006-06-24 10:00:00,16.24,89.7,1.165,1810.0,0.852,0.0,0.0,
6700,2006-06-24 10:15:00,15.69,89.3,1.377,1865.0,0.879,0.0,0.0,
6701,2006-06-24 10:30:00,17.28,84.1,0.784,1911.0,0.901,0.0,0.0,
6702,2006-06-24 10:45:00,17.9,79.96,0.846,1947.0,0.92,0.0,0.0,
6703,2006-06-24 11:00:00,16.86,81.6,1.428,1976.0,0.934,0.0,0.0,
6704,2006-06-24 11:15:00,17.26,79.6,1.06,2001.0,0.946,0.0,0.0,
6705,2006-06-24 11:30:00,17.82,77.45,0.95,2020.0,0.954,0.0,0.0,
6706,2006-06-24 11:45:00,18.98,72.63,1.117,2039.0,0.963,0.0,0.0,
6707,2006-06-24 12:00:00,19.33,71.05,0.849,2045.0,0.967,0.0,0.0,
6708,2006-06-24 12:15:00,20.66,67.12,0.894,2036.0,0.964,0.0,0.0,
6709,2006-06-24 12:30:00,18.96,70.86,1.572,2032.0,0.963,0.0,0.0,
6710,2006-06-24 12:45:00,18.65,71.83,1.166,2029.0,0.962,0.0,0.0,
6711,2006-06-24 13:00:00,20.3,66.59,0.905,1968.0,0.934,0.0,0.0,
6712,2006-06-24 13:15:00,20.31,65.52,1.026,1983.0,0.943,0.0,0.0,
6713,2006-06-24 13:30:00,20.14,66.01,1.298,1946.0,0.927,0.0,0.0,
6714,2006-06-24 13:45:00,20.53,64.24,1.348,1916.0,0.915,0.0,0.0,
6715,2006-06-24 14:00:00,20.97,63.3,1.015,1893.0,0.904,0.0,0.0,
6716,2006-06-24 14:15:00,21.25,62.87,1.117,1862.0,0.89,0.0,0.0,
6717,2006-06-24 14:30:00,20.2,65.95,1.228,1846.0,0.882,0.0,0.0,
6718,2006-06-24 14:45:00,20.19,66.2,1.244,1993.0,0.965,0.0,0.0,
6719,2006-06-24 15:00:00,19.04,69.4,1.575,1629.0,0.781,0.0,0.0,
6720,2006-06-24 15:15:00,20.03,66.47,0.854,1350.0,0.636,0.0,0.0,
6721,2006-06-24 15:30:00,17.89,73.55,1.601,967.0,0.436,0.0,0.0,
6722,2006-06-24 15:45:00,16.8,77.91,1.87,1391.0,0.67,0.0,0.0,
6723,2006-06-24 16:00:00,16.01,80.7,2.332,1265.0,0.609,0.0,0.0,
6724,2006-06-24 16:15:00,15.87,81.1,1.629,646.3,0.292,0.0,0.0,
6725,2006-06-24 16:30:00,15.36,83.0,1.592,488.4,0.218,0.0,0.0,
6726,2006-06-24 16:45:00,14.67,85.8,1.578,458.7,0.207,0.0,0.0,
6727,2006-06-24 17:00:00,14.11,87.6,1.694,356.7,0.161,0.0,0.0,
6728,2006-06-24 17:15:00,13.28,90.9,1.759,206.8,0.088,0.0,0.0,
6729,2006-06-24 17:30:00,13.45,90.4,1.538,160.2,0.064,0.0,0.0,
6730,2006-06-24 17:45:00,13.82,87.8,1.325,152.9,0.058,0.0,0.0,
6731,2006-06-24 18:00:00,12.6,92.4,1.424,145.6,0.053,0.0,0.0,
6732,2006-06-24 18:15:00,12.03,95.3,1.523,134.4,0.05,0.0,0.0,
6733,2006-06-24 18:30:00,11.78,96.3,1.781,89.5,0.033,0.0,0.0,
6734,2006-06-24 18:45:00,11.72,96.9,1.346,72.41,0.031,0.0,0.0,
6735,2006-06-24 19:00:00,11.77,97.2,0.689,33.29,0.014,0.0,0.0,
6736,2006-06-24 19:15:00,11.66,97.3,0.812,12.28,0.005,0.0,0.0,
6737,2006-06-24 19:30:00,12.68,96.8,1.039,3.167,0.001,0.0,0.0,
6738,2006-06-24 19:45:00,15.93,76.06,0.632,0.061,0.0,0.0,0.0,
6739,2006-06-24 20:00:00,17.77,63.03,1.675,0.0,0.0,0.0,0.0,
6740,2006-06-24 20:15:00,15.56,71.63,1.515,0.0,0.0,0.0,0.0,
6741,2006-06-24 20:30:00,14.92,72.06,1.982,0.0,0.0,0.0,0.0,
6742,2006-06-24 20:45:00,16.61,59.91,2.083,0.0,0.0,0.0,0.0,
6743,2006-06-24 21:00:00,17.84,52.07,2.074,0.0,0.0,0.0,0.0,
6744,2006-06-24 21:15:00,17.87,53.07,2.149,0.0,0.0,0.0,0.0,
6745,2006-06-24 21:30:00,15.16,72.11,2.079,0.0,0.0,0.0,0.0,
6746,2006-06-24 21:45:00,12.31,90.3,2.12,0.04,0.0,0.0,0.0,
6747,2006-06-24 22:00:00,11.3,96.1,2.238,0.544,0.0,0.0,0.0,
6748,2006-06-24 22:15:00,11.22,97.0,2.129,0.666,0.0,0.0,0.0,
6749,2006-06-24 22:30:00,11.26,97.4,1.679,0.847,0.0,0.4,0.0,
6750,2006-06-24 22:45:00,11.28,97.6,1.859,0.948,0.0,0.3,0.0,
6751,2006-06-24 23:00:00,11.36,97.7,2.226,1.291,0.0,0.4,0.0,
6752,2006-06-24 23:15:00,11.27,97.8,2.003,0.646,0.0,0.6,0.0,
6753,2006-06-24 23:30:00,11.37,97.9,1.583,0.202,0.0,0.3,0.0,
6754,2006-06-24 23:45:00,15.43,85.0,3.103,0.0,0.0,0.0,0.0,
6755,2006-06-25 00:00:00,14.02,84.7,1.613,0.0,0.0,0.0,0.0,
6756,2006-06-25 00:15:00,13.15,88.9,1.72,0.0,0.0,0.1,0.0,
6757,2006-06-25 00:30:00,17.14,67.93,1.984,0.0,0.0,0.0,0.0,
6758,2006-06-25 00:45:00,17.67,64.82,2.145,0.0,0.0,0.0,0.0,
6759,2006-06-25 01:00:00,15.97,73.2,1.516,0.0,0.0,0.0,0.0,
6760,2006-06-25 01:15:00,13.23,86.9,1.374,0.0,0.0,0.0,0.0,
6761,2006-06-25 01:30:00,13.4,86.0,1.525,0.0,0.0,0.0,0.0,
6762,2006-06-25 01:45:00,17.17,65.05,1.466,0.0,0.0,0.0,0.0,
6763,2006-06-25 02:00:00,18.11,59.96,1.396,0.0,0.0,0.0,0.0,
6764,2006-06-25 02:15:00,13.6,83.7,1.023,0.0,0.0,0.0,0.0,
6765,2006-06-25 02:30:00,11.48,95.8,0.532,0.0,0.0,0.0,0.0,
6766,2006-06-25 02:45:00,12.28,92.6,0.647,0.0,0.0,0.0,0.0,
6767,2006-06-25 03:00:00,13.34,85.1,0.963,0.0,0.0,0.0,0.0,
6768,2006-06-25 03:15:00,11.2,95.9,1.077,0.0,0.0,0.0,0.0,
6769,2006-06-25 03:30:00,11.49,97.0,0.475,0.0,0.0,0.1,0.0,
6770,2006-06-25 03:45:00,11.3,97.0,0.436,0.0,0.0,0.0,0.0,
6771,2006-06-25 04:00:00,11.47,97.2,0.658,0.0,0.0,0.1,0.0,
6772,2006-06-25 04:15:00,11.16,97.1,1.172,0.0,0.0,0.2,0.0,
6773,2006-06-25 04:30:00,11.36,97.4,0.901,0.0,0.0,0.2,0.0,
6774,2006-06-25 04:45:00,12.98,97.3,1.59,0.0,0.0,0.0,0.0,
6775,2006-06-25 05:00:00,14.08,90.0,1.487,4.439,0.002,0.0,0.0,
6776,2006-06-25 05:15:00,16.13,79.57,0.774,19.09,0.007,0.0,0.0,
6777,2006-06-25 05:30:00,13.6,88.4,1.026,60.1,0.026,0.0,0.0,
6778,2006-06-25 05:45:00,18.01,69.5,1.226,94.4,0.038,0.0,0.0,
6779,2006-06-25 06:00:00,18.7,66.63,0.902,109.8,0.05,0.0,0.0,
6780,2006-06-25 06:15:00,19.76,61.72,0.708,271.0,0.145,0.0,0.0,
6781,2006-06-25 06:30:00,16.45,74.56,0.621,408.1,0.206,0.0,0.0,
6782,2006-06-25 06:45:00,15.39,79.58,0.396,524.7,0.231,0.0,0.0,
6783,2006-06-25 07:00:00,17.91,70.75,0.623,585.0,0.259,0.0,0.0,
6784,2006-06-25 07:15:00,14.8,85.1,0.477,708.2,0.336,0.0,0.0,
6785,2006-06-25 07:30:00,13.51,91.8,0.244,479.9,0.203,0.0,0.0,
6786,2006-06-25 07:45:00,14.56,88.3,0.414,955.0,0.455,0.0,0.0,
6787,2006-06-25 08:00:00,14.49,89.4,0.668,1080.0,0.514,0.0,0.0,
6788,2006-06-25 08:15:00,15.4,86.0,0.592,1102.0,0.518,0.0,0.0,
6789,2006-06-25 08:30:00,13.02,92.1,0.979,686.2,0.312,0.0,0.0,
6790,2006-06-25 08:45:00,12.87,95.2,0.828,1149.0,0.549,0.0,0.0,
6791,2006-06-25 09:00:00,13.1,95.3,0.978,1146.0,0.544,0.0,0.0,
6792,2006-06-25 09:15:00,12.99,95.0,1.482,1127.0,0.537,0.0,0.0,
6793,2006-06-25 09:30:00,13.69,96.0,1.137,1236.0,0.576,0.0,0.0,
6794,2006-06-25 09:45:00,17.98,82.9,0.722,1581.0,0.745,0.0,0.0,
6795,2006-06-25 10:00:00,16.45,85.5,0.693,1276.0,0.592,0.0,0.0,
6796,2006-06-25 10:15:00,16.73,83.8,0.668,991.0,0.447,0.0,0.0,
6797,2006-06-25 10:30:00,19.47,77.3,0.703,1559.0,0.733,0.0,0.0,
6798,2006-06-25 10:45:00,21.71,68.42,0.851,1743.0,0.829,0.0,0.0,
6799,2006-06-25 11:00:00,19.8,71.81,0.827,1223.0,0.566,0.0,0.0,
6800,2006-06-25 11:15:00,19.04,74.47,0.389,1240.0,0.57,0.0,0.0,
6801,2006-06-25 11:30:00,21.22,67.42,0.877,1864.0,0.884,0.0,0.0,
6802,2006-06-25 11:45:00,18.49,74.06,1.076,1756.0,0.826,0.0,0.0,
6803,2006-06-25 12:00:00,17.2,78.1,1.418,1693.0,0.792,0.0,0.0,
6804,2006-06-25 12:15:00,17.67,76.89,1.275,2066.0,0.977,0.0,0.0,
6805,2006-06-25 12:30:00,18.74,72.73,1.085,1951.0,0.919,0.0,0.0,
6806,2006-06-25 12:45:00,19.81,69.93,1.023,1903.0,0.898,0.0,0.0,
6807,2006-06-25 13:00:00,20.43,67.69,1.314,1576.0,0.742,0.0,0.0,
6808,2006-06-25 13:15:00,17.49,76.62,1.762,894.0,0.402,0.0,0.0,
6809,2006-06-25 13:30:00,15.71,83.0,2.105,1287.0,0.593,0.0,0.0,
6810,2006-06-25 13:45:00,16.23,81.4,1.674,1798.0,0.849,0.0,0.0,
6811,2006-06-25 14:00:00,16.36,80.7,1.656,1125.0,0.509,0.0,0.0,
6812,2006-06-25 14:15:00,16.71,78.64,1.81,1479.0,0.686,0.0,0.0,
6813,2006-06-25 14:30:00,17.2,77.32,1.264,1524.0,0.712,0.0,0.0,
6814,2006-06-25 14:45:00,17.21,77.33,1.931,832.0,0.365,0.0,0.0,
6815,2006-06-25 15:00:00,16.06,81.5,1.627,996.0,0.448,0.0,0.0,
6816,2006-06-25 15:15:00,15.34,83.9,1.703,786.6,0.346,0.0,0.0,
6817,2006-06-25 15:30:00,15.82,82.2,1.679,707.1,0.313,0.0,0.0,
6818,2006-06-25 15:45:00,17.27,75.29,1.656,649.6,0.287,0.0,0.0,
6819,2006-06-25 16:00:00,18.08,72.22,1.567,770.5,0.35,0.0,0.0,
6820,2006-06-25 16:15:00,19.5,65.08,1.899,483.3,0.209,0.0,0.0,
6821,2006-06-25 16:30:00,20.69,59.72,1.941,441.3,0.189,0.0,0.0,
6822,2006-06-25 16:45:00,17.24,75.06,1.405,727.5,0.343,0.0,0.0,
6823,2006-06-25 17:00:00,19.92,64.64,1.803,900.0,0.442,0.0,0.0,
6824,2006-06-25 17:15:00,19.27,66.84,1.764,243.0,0.098,0.0,0.0,
6825,2006-06-25 17:30:00,18.42,70.4,2.115,252.4,0.104,0.0,0.0,
6826,2006-06-25 17:45:00,19.85,65.62,2.138,316.6,0.146,0.0,0.0,
6827,2006-06-25 18:00:00,20.28,63.1,1.977,206.3,0.087,0.0,0.0,
6828,2006-06-25 18:15:00,20.31,61.3,2.354,262.5,0.129,0.0,0.0,
6829,2006-06-25 18:30:00,20.6,58.85,1.877,258.1,0.145,0.0,0.0,
6830,2006-06-25 18:45:00,20.53,55.19,2.044,157.8,0.099,0.0,0.0,
6831,2006-06-25 19:00:00,21.39,46.02,2.392,73.35,0.047,0.0,0.0,
6832,2006-06-25 19:15:00,22.78,41.67,1.968,21.16,0.013,0.0,0.0,
6833,2006-06-25 19:30:00,25.39,33.78,2.272,2.398,0.002,0.0,0.0,
6834,2006-06-25 19:45:00,25.68,33.53,2.181,0.0,0.0,0.0,0.0,
6835,2006-06-25 20:00:00,25.12,34.98,2.125,0.0,0.0,0.0,0.0,
6836,2006-06-25 20:15:00,23.34,40.45,1.756,0.0,0.0,0.0,0.0,
6837,2006-06-25 20:30:00,23.34,39.24,1.807,0.0,0.0,0.0,0.0,
6838,2006-06-25 20:45:00,23.89,38.44,1.593,0.0,0.0,0.0,0.0,
6839,2006-06-25 21:00:00,24.65,37.0,1.558,0.0,0.0,0.0,0.0,
6840,2006-06-25 21:15:00,23.48,40.19,1.753,0.0,0.0,0.0,0.0,
6841,2006-06-25 21:30:00,23.14,41.19,1.554,0.0,0.0,0.0,0.0,
6842,2006-06-25 21:45:00,22.61,42.29,1.233,0.0,0.0,0.0,0.0,
6843,2006-06-25 22:00:00,22.76,41.95,1.019,0.0,0.0,0.0,0.0,
6844,2006-06-25 22:15:00,22.49,43.79,1.209,0.0,0.0,0.0,0.0,
6845,2006-06-25 22:30:00,22.07,46.44,1.385,0.0,0.0,0.0,0.0,
6846,2006-06-25 22:45:00,21.43,49.66,1.263,0.0,0.0,0.0,0.0,
6847,2006-06-25 23:00:00,21.18,51.07,1.253,0.0,0.0,0.0,0.0,
6848,2006-06-25 23:15:00,20.77,52.23,1.114,0.0,0.0,0.0,0.0,
6849,2006-06-25 23:30:00,20.54,51.71,0.784,0.0,0.0,0.0,0.0,
6850,2006-06-25 23:45:00,20.2,51.44,0.824,0.0,0.0,0.0,0.0,
6851,2006-06-26 00:00:00,19.58,53.09,0.989,0.0,0.0,0.0,0.0,
6852,2006-06-26 00:15:00,15.25,73.39,0.805,0.0,0.0,0.0,0.0,
6853,2006-06-26 00:30:00,15.31,70.59,0.849,0.0,0.0,0.0,0.0,
6854,2006-06-26 00:45:00,17.66,54.95,1.047,0.0,0.0,0.0,0.0,
6855,2006-06-26 01:00:00,15.2,74.02,0.972,0.0,0.0,0.0,0.0,
6856,2006-06-26 01:15:00,13.13,86.5,1.443,0.0,0.0,0.0,0.0,
6857,2006-06-26 01:30:00,14.77,79.55,1.601,0.0,0.0,0.0,0.0,
6858,2006-06-26 01:45:00,14.96,79.21,1.387,0.0,0.0,0.0,0.0,
6859,2006-06-26 02:00:00,14.75,83.0,1.135,0.0,0.0,0.0,0.0,
6860,2006-06-26 02:15:00,15.34,86.0,2.071,0.0,0.0,0.0,0.0,
6861,2006-06-26 02:30:00,15.42,87.4,1.389,0.0,0.0,0.1,0.0,
6862,2006-06-26 02:45:00,16.08,82.4,1.121,0.0,0.0,0.0,0.0,
6863,2006-06-26 03:00:00,16.15,81.7,1.278,0.0,0.0,0.0,0.0,
6864,2006-06-26 03:15:00,14.62,86.6,1.276,0.0,0.0,0.1,0.0,
6865,2006-06-26 03:30:00,12.08,94.0,1.475,0.0,0.0,0.0,0.0,
6866,2006-06-26 03:45:00,11.36,96.2,1.39,0.081,0.0,0.0,0.0,
6867,2006-06-26 04:00:00,12.31,97.1,0.406,0.0,0.0,0.0,0.0,
6868,2006-06-26 04:15:00,18.09,73.07,0.96,0.0,0.0,0.0,0.0,
6869,2006-06-26 04:30:00,20.72,59.53,0.831,0.0,0.0,0.0,0.0,
6870,2006-06-26 04:45:00,19.78,55.37,1.071,0.02,0.0,0.0,0.0,
6871,2006-06-26 05:00:00,20.17,53.17,1.183,7.341,0.005,0.0,0.0,
6872,2006-06-26 05:15:00,17.54,69.46,1.858,44.77,0.027,0.0,0.0,
6873,2006-06-26 05:30:00,16.12,76.24,1.202,84.4,0.044,0.0,0.0,
6874,2006-06-26 05:45:00,14.41,84.2,0.834,126.4,0.054,0.0,0.0,
6875,2006-06-26 06:00:00,13.12,91.3,0.637,167.5,0.083,0.0,0.0,
6876,2006-06-26 06:15:00,17.46,71.41,0.508,291.3,0.161,0.0,0.0,
6877,2006-06-26 06:30:00,18.51,71.52,1.591,374.2,0.2,0.0,0.0,
6878,2006-06-26 06:45:00,17.66,73.58,2.235,462.0,0.224,0.0,0.0,
6879,2006-06-26 07:00:00,16.76,77.81,2.222,436.5,0.189,0.1,0.0,
6880,2006-06-26 07:15:00,15.89,84.4,1.763,414.9,0.176,0.0,0.0,
6881,2006-06-26 07:30:00,19.47,68.01,1.518,619.1,0.292,0.0,0.0,
6882,2006-06-26 07:45:00,22.13,59.12,0.627,812.0,0.392,0.0,0.0,
6883,2006-06-26 08:00:00,22.09,64.75,0.48,936.0,0.454,0.0,0.0,
6884,2006-06-26 08:15:00,22.94,64.11,0.433,1064.0,0.517,0.0,0.0,
6885,2006-06-26 08:30:00,22.22,64.37,1.083,1300.0,0.637,0.0,0.0,
6886,2006-06-26 08:45:00,25.09,49.42,1.775,1358.0,0.662,0.0,0.0,
6887,2006-06-26 09:00:00,19.7,70.89,1.454,1375.0,0.656,0.0,0.0,
6888,2006-06-26 09:15:00,16.75,79.47,0.978,1426.0,0.681,0.0,0.0,
6889,2006-06-26 09:30:00,16.95,80.1,0.483,632.0,0.267,0.0,0.0,
6890,2006-06-26 09:45:00,19.5,71.98,0.54,1483.0,0.707,0.0,0.0,
6891,2006-06-26 10:00:00,23.6,61.64,0.528,1785.0,0.856,0.0,0.0,
6892,2006-06-26 10:15:00,24.91,56.93,0.626,1783.0,0.853,0.0,0.0,
6893,2006-06-26 10:30:00,23.56,58.87,1.133,1843.0,0.881,0.0,0.0,
6894,2006-06-26 10:45:00,20.86,66.54,0.775,1946.0,0.936,0.0,0.0,
6895,2006-06-26 11:00:00,21.67,64.87,0.937,1908.0,0.917,0.0,0.0,
6896,2006-06-26 11:15:00,19.49,69.86,1.046,1096.0,0.482,0.0,0.0,
6897,2006-06-26 11:30:00,17.24,77.31,1.19,844.0,0.369,0.0,0.0,
6898,2006-06-26 11:45:00,21.13,60.71,1.168,646.3,0.282,0.0,0.0,
6899,2006-06-26 12:00:00,23.38,59.32,0.594,536.8,0.234,0.0,0.0,
6900,2006-06-26 12:15:00,23.37,61.05,0.791,589.7,0.26,0.0,0.0,
6901,2006-06-26 12:30:00,20.8,65.82,1.153,837.0,0.393,0.0,0.0,
6902,2006-06-26 12:45:00,21.3,64.85,0.823,866.0,0.416,0.0,0.0,
6903,2006-06-26 13:00:00,19.88,68.99,1.264,870.0,0.441,0.0,0.0,
6904,2006-06-26 13:15:00,19.68,67.63,1.814,810.0,0.38,0.0,0.0,
6905,2006-06-26 13:30:00,22.38,57.91,1.732,1525.0,0.757,0.0,0.0,
6906,2006-06-26 13:45:00,27.2,46.73,1.339,1383.0,0.686,0.0,0.0,
6907,2006-06-26 14:00:00,20.38,65.73,1.313,602.2,0.272,0.0,0.0,
6908,2006-06-26 14:15:00,17.41,76.22,1.107,857.0,0.4,0.0,0.0,
6909,2006-06-26 14:30:00,23.92,58.19,0.934,1077.0,0.523,0.0,0.0,
6910,2006-06-26 14:45:00,24.63,56.26,0.674,771.3,0.347,0.0,0.0,
6911,2006-06-26 15:00:00,25.51,52.76,0.662,980.0,0.469,0.0,0.0,
6912,2006-06-26 15:15:00,22.29,61.86,1.044,859.0,0.416,0.0,0.0,
6913,2006-06-26 15:30:00,20.88,66.15,1.019,879.0,0.43,0.0,0.0,
6914,2006-06-26 15:45:00,22.7,59.9,1.005,1010.0,0.513,0.0,0.0,
6915,2006-06-26 16:00:00,20.97,63.99,0.866,1004.0,0.501,0.0,0.0,
6916,2006-06-26 16:15:00,24.79,52.36,1.451,993.0,0.491,0.0,0.0,
6917,2006-06-26 16:30:00,19.97,65.45,1.7,953.0,0.465,0.0,0.0,
6918,2006-06-26 16:45:00,20.53,64.14,0.913,821.0,0.41,0.0,0.0,
6919,2006-06-26 17:00:00,20.87,62.02,0.948,658.1,0.34,0.0,0.0,
6920,2006-06-26 17:15:00,19.27,65.71,1.24,578.9,0.304,0.0,0.0,
6921,2006-06-26 17:30:00,18.24,69.56,1.2,458.2,0.223,0.0,0.0,
6922,2006-06-26 17:45:00,17.31,71.67,1.467,335.9,0.151,0.0,0.0,
6923,2006-06-26 18:00:00,15.98,77.77,1.808,258.8,0.123,0.0,0.0,
6924,2006-06-26 18:15:00,17.43,67.14,1.944,172.4,0.087,0.0,0.0,
6925,2006-06-26 18:30:00,19.79,56.28,2.147,112.2,0.053,0.0,0.0,
6926,2006-06-26 18:45:00,19.78,56.26,2.097,79.25,0.04,0.0,0.0,
