time,fog-harp-ml,fog-remove-flag,relative-humidity-minimum-rh-min-pct,solar-radiation-average-slr-flux-k-w-avg-kwm-2,air-temperature-average-degc,air-temperature-maximum-degc,battery-voltage-batt-v-v,air-temperature-minimum-degc,barometric-pressure-average-bp-mbar-avg-mb,lightning-strike-distance-average-dist-km-avg-km,leaf-wetness-sum-lwm-con-tot-min,wind-invalid-flag-sum-invalid-wind-tot,leaf-wetness-average-l-wm-v-avg-mv,leaf-wetness-sum-lwm-dry-tot-min,leaf-wetness-sum-lwm-wet-tot-min,soil-water-potential-average-matrix-potential-100-avg-kpa,soil-water-potential-average-matrix-potential-100-bare-avg-kpa,soil-water-potential-average-matrix-potential-1300-avg-kpa,soil-water-potential-average-matrix-potential-400-avg-kpa,soil-water-potential-average-matrix-potential-100-veg-avg-kpa,soil-water-potential-average-matrix-potential-400-veg-avg-kpa,soil-water-potential-average-matrix-potential-400-bare-avg-kpa,soil-water-potential-average-matrix-potential-700-bare-avg-kpa,soil-temperature-10-cm-bare-pit-average-degc,soil-water-potential-average-matrix-potential-900-avg-kpa,wind-speed-maximum-max-ws-ms-max-ms,soil-temperature-10-cm-average-degc,air-temperature-average-mp-1300-temp-avg-degc,air-temperature-10-cm-open-port-for-future-coyote-brush-pit-average-degc,air-temperature-average-mp-400-bare-temp-avg-degc,air-temperature-average-mp-700-bare-temp-avg-degc,air-temperature-average-mp-400-temp-avg-degc,air-temperature-average-mp-400-veg-temp-avg-degc,rainfall-sum-rain-mm-tot-mm,instrument-temperature-p-temp-c-degc,air-temperature-average-mp-900-temp-avg-degc,relative-humidity-maximum-rh-max-pct,lightning-strikes-sum-strikes-tot-count,barometric-pressure-average-vp-mbar-avg-mb,soil-moisture-average-vwc-100-veg-avg,soil-moisture-average-vwc-100-soil-avg,soil-moisture-average-vwc-1500-soil-avg,soil-moisture-average-vwc-250-soil-avg,soil-moisture-average-vwc-250-veg-avg,soil-moisture-average-vwc-50-soil-avg,soil-moisture-average-vwc-750-soil-avg,soil-moisture-average-vwc-50-veg-avg,soil-moisture-average-vwc-750-veg-avg,air-temperature-wind-vector-cells-wind-dir-du-wvt-deg,wind-speed-wind-vector-cells-ws-ms-u-wvt-ms,air-temperature-wind-vector-cells-wind-dir-sdu-wvt-deg,wind-speed-wind-vector-cells-ws-ms-s-wvt-ms
8/7/22 15:30,0,,83.9,0.551,17.51,18.1,13.66,16.2,986.3452,0,7.167,0,274,2.833,0,-498.1,0,0,-378,,,0,0,0,0,10.91,22.42,0,,0,0,21.9,,0,22.71,0,94.3,0,17.44835,-0.303,0.158,-0.402,0.265,-0.257,0.094,0.308,-0.328,-0.226,313.8,6.405,15.1,6.636
8/7/22 15:40,0,,76.9,0.588,17.97,19.6,13.66,16.8,986.2083,0,6.167,0,274,3.833,0,-496.1,0,0,-377.8,,,0,0,0,0,9.1,22.53,0,,0,0,21.9,,0,22.42,0,92.1,0,17.47,-0.302,0.158,-0.403,0.265,-0.254,0.094,0.308,-0.327,-0.221,308.5,5.749,15.74,5.974
8/7/22 15:50,0,,76.8,0.544,17.86,19.6,13.66,17.2,986.0751,0,5.333,0,274,4.667,0,-483.4,0,0,-379.7,,,0,0,0,0,9.67,22.64,0,,0,0,21.9,,0,22.5,0,89.7,0,17.53667,-0.301,0.158,-0.403,0.265,-0.253,0.094,0.308,-0.326,-0.22,311.5,5.934,13.97,6.116
8/7/22 16:00,0,,79,0.514,17.68,19.2,13.66,16.6,985.9462,0,9.33,0,274.1,0.667,0,-484,0,0,-378.1,,,0,0,0,0,10.68,22.74,0,,0,0,21.9,,0,22.48,0,92.5,0,17.48667,-0.302,0.158,-0.403,0.265,-0.252,0.094,0.308,-0.327,-0.219,301.9,6.664,12.57,6.829
8/7/22 16:10,0,,78.5,0.482,17.56,19.1,13.66,16.5,985.9565,0,10,0,274.3,0,0,-482.2,0,0,-378.5,,,0,0,0,0,10.93,22.84,0,,0,0,21.9,,0,22.18,0,92.2,0,17.34332,-0.301,0.158,-0.403,0.265,-0.251,0.095,0.308,-0.325,-0.218,299.4,7.119,12.02,7.28
8/7/22 16:20,0,,83,0.447,17.34,18.1,13.66,16.5,985.8834,0,10,0,274.4,0,0,-480.8,0,0,-378.2,,,0,0,0,0,10.01,22.95,0,,0,0,21.9,,0,22.03,0,92.2,0,17.23001,-0.3,0.158,-0.403,0.265,-0.248,0.095,0.308,-0.325,-0.215,307.7,6.67,11.29,6.802
8/7/22 16:30,0,,82.7,0.418,17.28,18.1,13.64,16.4,985.7147,0,10,0,274.5,0,0,-478.7,0,0,-377.5,,,0,0,0,0,9.75,23.05,0,,0,0,21.9,,0,21.84,0,92.4,0,17.15833,-0.298,0.159,-0.403,0.265,-0.245,0.095,0.308,-0.323,-0.212,303.2,6.456,11.9,6.598
8/7/22 16:40,0,,79.7,0.384,17.27,18.7,13.66,16.6,985.6865,0,10,0,274.5,0,0,-478.3,0,0,-379.2,,,0,0,0,0,9.14,23.15,0,,0,0,21.83,,0,21.65,0,91.3,0,17.13833,-0.298,0.159,-0.403,0.265,-0.243,0.095,0.308,-0.323,-0.21,307.1,6.262,14.12,6.458
8/7/22 16:50,0,,82.4,0.354,17.31,18.1,13.69,16.7,985.7785,0,10,0,274.6,0,0,-472.9,0,0,-377.7,,,0,0,0,0,10.21,23.24,0,,0,0,21.8,,0,21.6,0,90.2,0,17.10166,-0.296,0.159,-0.404,0.265,-0.241,0.095,0.308,-0.322,-0.208,311.8,5.995,13.12,6.157
8/7/22 17:00,0,,81.7,0.309,17.25,18.3,13.67,15.9,985.7097,0,10,0,274.7,0,0,-473.4,0,0,-377.1,,,0,0,0,0,8.24,23.35,0,,0,0,21.8,,0,21.5,0,94.9,0,17.13499,-0.296,0.159,-0.404,0.265,-0.24,0.095,0.308,-0.322,-0.206,314.6,5.62,15.22,5.825
8/7/22 17:10,0,,83.6,0.25,16.84,17.8,13.69,16.1,985.6667,0,10,0,275,0,0,-469,0,0,-378.6,,,0,0,0,0,9.57,23.43,0,,0,0,21.8,,0,21.09,0,93,0,16.96501,-0.295,0.159,-0.404,0.265,-0.238,0.095,0.308,-0.321,-0.204,307,5.867,14.09,6.05
8/7/22 17:20,0,,84.4,0.174,16.39,17.3,13.69,15.8,985.6667,0,10,0,275.3,0,0,-466.1,0,0,-379.6,,,0,0,0,0,9.06,23.5,0,,0,0,21.8,,0,20.61,0,93.2,0,16.67666,-0.293,0.159,-0.404,0.265,-0.232,0.095,0.308,-0.318,-0.199,312.3,6.167,14.11,6.36
8/7/22 17:30,0,,86.2,0.153,16.23,16.8,13.69,15.6,985.762,0,10,0,275.6,0,0,-467.4,0,0,-382.2,,,0,0,0,0,8.83,23.65,0,,0,0,21.8,,0,20.19,0,93.2,0,16.45834,-0.288,0.159,-0.404,0.265,-0.225,0.095,0.308,-0.313,-0.191,311.2,5.596,12.82,5.74
8/7/22 17:40,0,,86.2,0.158,16.07,16.7,13.69,15.6,985.76,0,10,0,275.8,0,0,-465,0,0,-377.9,,,0,0,0,0,9.96,23.73,0,,0,0,21.8,,0,19.6,0,92.1,0,16.35501,-0.284,0.159,-0.404,0.265,-0.218,0.095,0.308,-0.31,-0.183,313.7,5.966,12.51,6.112
8/7/22 17:50,0,,86.9,0.123,16.02,16.6,13.72,15.7,985.7416,0,10,0,275.9,0,0,-460.6,0,0,-379.4,,,0,0,0,0,9.15,23.8,0,,0,0,21.8,,0,19.38,0,92,0,16.35166,-0.281,0.159,-0.404,0.265,-0.214,0.095,0.308,-0.307,-0.178,314.8,5.467,13.51,5.624
8/7/22 18:00,0,,88.7,0.101,15.79,16.2,13.72,15.6,985.7247,0,10,0,276.2,0,0,-460.6,0,0,-380,,,0,0,0,0,8.53,23.87,0,,0,0,21.8,,0,19.07,0,92,0,16.24334,-0.278,0.159,-0.404,0.265,-0.21,0.096,0.308,-0.304,-0.174,312.1,5.946,12.89,6.1
8/7/22 18:10,0,,88.5,0.091,15.77,16.1,13.72,15.5,985.6971,0,10,0,276.4,0,0,-457.3,0,0,-380.5,,,0,0,0,0,8.73,23.9,0,,0,0,21.8,,0,18.74,0,91.4,0,16.11666,-0.275,0.16,-0.404,0.265,-0.206,0.096,0.308,-0.301,-0.169,314.6,5.394,14.73,5.578
8/7/22 18:20,0,,89.4,0.067,15.6,15.8,13.75,15.4,985.5601,0,10,0,276.6,0,0,-454.1,0,0,-380.8,,,0,0,0,0,9.86,24,0,,0,0,21.8,,0,18.38,0,91.9,0,16.045,-0.272,0.16,-0.404,0.265,-0.202,0.096,0.308,-0.299,-0.165,311.8,6.197,12.28,6.343
8/7/22 18:30,0,,90,0.051,15.39,15.6,13.75,15.3,985.5135,0,10,0,276.9,0,0,-449,0,0,-380.6,,,0,0,0,0,9.56,24,0,,0,0,21.8,,0,18.05,0,91.5,0,15.88833,-0.269,0.16,-0.404,0.265,-0.198,0.095,0.308,-0.295,-0.161,310.6,6.053,12.75,6.207
8/7/22 18:40,0,,90.9,0.032,15.13,15.3,13.73,15,985.545,0,10,0,277.4,0,0,-449.3,0,0,-380.2,,,0,0,0,0,8.91,24.08,0,,0,0,21.8,,0,17.09,0,92.1,0,15.715,-0.265,0.16,-0.404,0.265,-0.192,0.095,0.308,-0.291,-0.155,315.7,5.447,13.29,5.598
8/7/22 18:50,0,,91.9,0.014,14.77,15,13.22,14.6,985.7281,0,10,0,278,0,0,-451.1,0,0,-382.3,,,0,0,0,0,8.24,24.1,0,,0,0,21.8,,0,16.35,0,92.8,0,15.50501,-0.256,0.16,-0.404,0.265,-0.182,0.095,0.308,-0.282,-0.146,314.5,5.914,10.16,6.009
8/7/22 19:00,0,,92.3,0.002,14.53,14.6,13.1,14.4,985.7568,0,10,0,277.7,0,0,-455.1,0,0,-382.8,,,0,0,0,0,7.94,24.1,0,,0,0,21.8,,0,15.81,0,93,0,15.33666,-0.249,0.16,-0.403,0.265,-0.173,0.095,0.307,-0.274,-0.138,308.8,5.289,12.41,5.416
8/7/22 19:10,0,,92.3,0,14.37,14.5,13.07,14.2,985.8496,0,5.333,0,274.2,4.667,0,-453.6,0,0,-382.7,,,0,0,0,0,8.2,24.13,0,,0,0,21.8,,0,15.23,0,93.4,0,15.20501,-0.243,0.16,-0.402,0.265,-0.169,0.095,0.307,-0.269,-0.133,318.2,5.12,13.58,5.268
8/7/22 19:20,0,,92.4,0,14.22,14.4,13.04,14.1,985.9229,0,0,0,268.4,10,0,-456.4,0,0,-382.6,,,0,0,0,0,7.21,24.2,0,,0,0,21.8,,0,14.94,0,94.4,0,15.15167,-0.237,0.159,-0.402,0.265,-0.163,0.095,0.307,-0.263,-0.126,321.9,4.842,13.62,4.983
8/7/22 19:30,0,,93.3,0,14.17,14.3,13.03,14.1,985.8762,0,0,0,265.2,10,0,-452.6,0,0,-384.2,,,0,0,0,0,6.78,24.2,0,,0,0,21.8,,0,14.72,0,94.4,0,15.15333,-0.233,0.159,-0.401,0.265,-0.159,0.095,0.307,-0.259,-0.122,317.9,4.85,13.78,4.995
8/7/22 19:40,0,,93,0,14.15,14.3,13.03,14,985.9197,0,0,0,267.1,10,0,-449.7,0,0,-384.2,,,0,0,0,0,7.63,24.2,0,,0,0,21.8,,0,14.42,0,94.7,0,15.12667,-0.229,0.159,-0.4,0.265,-0.155,0.095,0.307,-0.255,-0.118,323.6,5.081,12.31,5.202
8/7/22 19:50,0,,93.4,0,14.13,14.3,13.02,13.9,986.0052,0,0,0,271.6,10,0,-450.7,0,0,-384.7,,,0,0,0,0,9.52,24.2,0,,0,0,21.8,,0,14.4,0,95.3,0,15.20001,-0.227,0.159,-0.399,0.265,-0.152,0.095,0.307,-0.253,-0.115,322.2,5.208,12.05,5.326
8/7/22 20:00,0,,93.5,0,14.13,14.3,13,14,986.1153,0,8.67,0,275.5,1.333,0,-456,0,0,-384.4,,,0,0,0,0,7.43,24.2,0,,0,0,21.8,,0,14.38,0,95.4,0,15.20001,-0.225,0.159,-0.399,0.265,-0.149,0.095,0.307,-0.25,-0.113,324,4.846,12.77,4.969
8/7/22 20:10,0,,94.1,0,14.09,14.2,13.01,13.9,986.1038,0,10,0,280.1,0,0,-458.1,0,0,-383,,,0,0,0,0,7.42,24.11,0,,0,0,21.8,,0,14.27,0,95.8,0,15.20667,-0.223,0.159,-0.399,0.265,-0.147,0.095,0.307,-0.249,-0.111,325.1,4.668,13.63,4.804
8/7/22 20:20,0,,94.5,0,14.01,14.1,13,13.9,986.1465,0,1.333,0,287.2,0,8.67,-456.7,0,0,-384.7,,,0,0,0,0,7.51,24.1,0,,0,0,21.8,,0,14.23,0,96.2,0,15.20001,-0.221,0.159,-0.399,0.265,-0.144,0.094,0.307,-0.246,-0.108,337.1,3.84,14.8,3.973
8/7/22 20:30,0,,94.1,0,14.03,14.2,12.99,13.9,986.2484,0,0,0,293.2,0,10,-459.3,0,0,-383.3,,,0,0,0,0,6.8,24.1,0,,0,0,21.8,,0,14.15,0,96.1,0,15.20001,-0.219,0.159,-0.399,0.265,-0.141,0.094,0.307,-0.244,-0.106,344.7,3.97,11.97,4.059
8/7/22 20:40,0,,94.1,0,14,14.2,13,13.8,986.343,0,0,0,296.3,0,10,-461.5,0,0,-383.8,,,0,0,0,0,6.5,24.1,0,,0,0,21.8,,0,13.96,0,96.7,0,15.20001,-0.217,0.159,-0.399,0.265,-0.138,0.094,0.307,-0.242,-0.104,343.6,3.774,14.81,3.904
8/7/22 20:50,0,,93.8,0,14.09,14.3,12.99,13.9,986.3437,0,0,0,297.7,0,10,-461.2,0,0,-383.5,,,0,0,0,0,7.92,24.02,0,,0,0,21.8,,0,14.02,0,96.4,0,15.25833,-0.215,0.159,-0.4,0.265,-0.136,0.094,0.307,-0.24,-0.102,320.7,4.679,13.55,4.813
8/7/22 21:00,0,,94.1,0,14.13,14.3,12.98,14,986.3397,0,0,0,296.9,0,10,-463,0,0,-385,,,0,0,0,0,7.39,24,0,,0,0,21.8,,0,14.07,0,96,0,15.30666,-0.215,0.159,-0.398,0.265,-0.135,0.094,0.307,-0.239,-0.102,325.8,4.6,12.72,4.716
8/7/22 21:10,0,,94.7,0,14.03,14.2,12.99,13.8,986.4197,0,0,0,297.8,0,10,-462.2,0,0,-385.8,,,0,0,0,0,6.27,24,0,,0,0,21.8,,0,14,0,97.1,0,15.30166,-0.215,0.159,-0.397,0.265,-0.134,0.094,0.307,-0.239,-0.101,328,4.491,13.42,4.618
8/7/22 21:20,0,,94.8,0,13.99,14.1,12.98,13.8,986.542,0,0,0,300.5,0,10,-464.6,0,0,-387.3,,,0,0,0,0,6.96,23.91,0,,0,0,21.8,,0,13.97,0,96.9,0,15.29999,-0.213,0.158,-0.397,0.266,-0.131,0.094,0.307,-0.237,-0.099,328,4.616,11.55,4.712
8/7/22 21:30,0,,94.6,0,14.02,14.2,12.97,13.9,986.5887,0,0,0,302.7,0,10,-464,0,0,-382.7,,,0,0,0,0,6.95,23.9,0,,0,0,21.8,,0,14,0,96.5,0,15.29999,-0.211,0.158,-0.397,0.265,-0.129,0.093,0.307,-0.234,-0.097,318.6,4.497,13.2,4.62
8/7/22 21:40,0,,95.4,0,13.91,14.1,12.99,13.8,986.5619,0,0,0,305.8,0,10,-468.5,0,0,-383.6,,,0,0,0,0,7.05,23.83,0,,0,0,21.8,,0,13.85,0,97,0,15.27333,-0.21,0.158,-0.396,0.265,-0.128,0.093,0.307,-0.233,-0.096,321.6,4.836,9.79,4.908
8/7/22 21:50,0,,94.6,0,13.94,14.1,12.98,13.8,986.6248,0,0,0,306.4,0,10,-468.2,0,0,-382.2,,,0,0,0,0,8.56,23.8,0,,0,0,21.8,,0,13.89,0,96.9,0,15.23,-0.208,0.158,-0.396,0.266,-0.126,0.093,0.307,-0.232,-0.095,324.6,4.779,14.37,4.934
8/7/22 22:00,0,,95.5,0,13.87,14,12.96,13.7,986.6021,0,0,0,307.5,0,10,-467.3,0,0,-385.1,,,0,0,0,0,6.9,23.75,0,,0,0,21.8,,0,13.88,0,97,0,15.26667,-0.207,0.158,-0.396,0.266,-0.124,0.093,0.307,-0.23,-0.093,324.9,4.62,13.42,4.75
8/7/22 22:10,0,,95,0,13.87,14.1,12.98,13.6,986.5855,0,0,0,310.6,0,10,-468.9,0,0,-384.2,,,0,0,0,0,7.89,23.7,0,,0,0,21.8,,0,13.8,0,97.7,0,15.20001,-0.206,0.158,-0.396,0.266,-0.122,0.093,0.307,-0.229,-0.092,326.2,4.552,14.08,4.693
8/7/22 22:20,0,,95.5,0,13.85,14,12.97,13.7,986.625,0,0,0,312.6,0,10,-470.1,0,0,-383.3,,,0,0,0,0,8.07,23.61,0,,0,0,21.8,,0,13.88,0,97.2,0,15.20001,-0.205,0.158,-0.396,0.266,-0.121,0.093,0.307,-0.228,-0.091,319.4,4.687,9.34,4.75
8/7/22 22:30,0,,95.4,0,13.84,14,12.96,13.7,986.6879,0,0,0,316.8,0,10,-472,0,0,-384.7,,,0,0,0,0,8.23,23.5,0,,0,0,21.8,,0,13.85,0,97,0,15.20001,-0.204,0.158,-0.395,0.266,-0.12,0.093,0.307,-0.227,-0.09,316.9,4.995,11.47,5.097
8/7/22 22:40,0,,95.7,0,13.87,13.9,12.97,13.7,986.6762,0,0,0,321.2,0,10,-474.1,0,0,-385.2,,,0,0,0,0,8.99,23.47,0,,0,0,21.8,,0,13.73,0,97.1,0,15.245,-0.203,0.158,-0.395,0.266,-0.119,0.092,0.307,-0.226,-0.089,313.4,5.299,12.35,5.425
8/7/22 22:50,0,,96.4,0,13.8,13.9,12.97,13.7,986.6766,0,0,0,325.1,0,10,-474.1,0,0,-383.7,,,0,0,0,0,7.2,23.4,0,,0,0,21.8,,0,13.78,0,97.5,0,15.29999,-0.202,0.158,-0.396,0.266,-0.118,0.092,0.307,-0.225,-0.088,322.5,4.996,12.26,5.113
8/7/22 23:00,0,,96.3,0,13.73,13.9,12.94,13.5,986.6154,0,0,0,327.3,0,10,-476.3,0,0,-384,,,0,0,0,0,7.73,23.35,0,,0,0,21.8,,0,13.83,0,98.3,0,15.26,-0.202,0.157,-0.396,0.266,-0.117,0.092,0.307,-0.224,-0.087,320.3,4.879,10.84,4.968
8/7/22 23:10,0,,95.9,0,13.66,13.8,12.97,13.5,986.5887,0,0,0,324,0,10,-476.8,0,0,-385.6,,,0,0,0,0,7.8,23.3,0,,0,0,21.8,,0.017,13.67,0,98.1,0,15.20001,-0.2,0.157,-0.397,0.266,-0.115,0.092,0.307,-0.223,-0.086,317.8,4.568,14.38,4.716
8/7/22 23:20,0,,95.8,0,13.71,13.9,12.96,13.5,986.5283,0,0,0,321,0,10,-477.4,0,0,-385.3,,,0,0,0,0,7.77,23.21,0,,0,0,21.8,,0,13.67,0,97.8,0,15.20001,-0.197,0.157,-0.396,0.266,-0.113,0.092,0.307,-0.22,-0.083,317.5,5.059,13.76,5.21
8/7/22 23:30,0,,96.3,0,13.74,13.8,12.95,13.6,986.5354,0,0,0,319.2,0,10,-478.9,0,0,-383.9,,,0,0,0,0,7.67,23.18,0,,0,0,21.8,,0,13.76,0,97.7,0,15.23667,-0.197,0.157,-0.395,0.266,-0.112,0.092,0.307,-0.219,-0.083,314.5,5.272,10.97,5.37
8/7/22 23:40,0,,96.3,0,13.75,13.9,12.96,13.6,986.5755,0,0,0,318.6,0,10,-479.9,0,0,-384.6,,,0,0,0,0,7.81,23.1,0,,0,0,21.8,,0,13.66,0,98.1,0,15.29833,-0.197,0.157,-0.395,0.266,-0.113,0.092,0.307,-0.22,-0.083,314.7,5.06,12.37,5.181
8/7/22 23:50,0,,97.1,0,13.68,13.8,12.96,13.6,986.6055,0,0,0,319.1,0,10,-482,0,0,-384.9,,,0,0,0,0,7.65,23.05,0,,0,0,21.8,,0.017,13.74,0,98.3,0,15.29999,-0.198,0.157,-0.396,0.266,-0.113,0.092,0.307,-0.22,-0.084,317.5,4.661,14.23,4.81
8/8/22 0:00,0,,96.8,0,13.7,13.8,12.94,13.6,986.5617,0,0,0,318.9,0,10,-483.2,0,0,-384.1,,,0,0,0,0,7.71,23,0,,0,0,21.8,,0,13.8,0,98.3,0,15.29999,-0.198,0.157,-0.396,0.266,-0.113,0.091,0.307,-0.221,-0.084,315.5,4.975,10.67,5.062
8/8/22 0:10,0,,96.9,0,13.71,13.8,12.95,13.6,986.5333,0,0,0,316.8,0,10,-486.9,0,0,-385.2,,,0,0,0,0,7.64,22.91,0,,0,0,21.8,,0,13.77,0,98.1,0,15.29999,-0.198,0.157,-0.395,0.266,-0.113,0.091,0.307,-0.221,-0.084,319.1,4.678,13.6,4.813
8/8/22 0:20,0,,97.5,0,13.67,13.7,12.95,13.6,986.4865,0,0,0,315.9,0,10,-488.8,0,0,-383.3,,,0,0,0,0,7.24,22.89,0,,0,0,21.8,,0,13.83,0,98.5,0,15.29999,-0.198,0.157,-0.395,0.266,-0.113,0.091,0.307,-0.22,-0.084,315,4.574,12.12,4.679
8/8/22 0:30,0,,97.5,0,13.65,13.7,12.94,13.6,986.4495,0,0,0,315.2,0,10,-489.9,0,0,-385.9,,,0,0,0,0,7.67,22.8,0,,0,0,21.8,,0.017,13.85,0,98.7,0,15.29999,-0.198,0.156,-0.394,0.266,-0.113,0.091,0.307,-0.22,-0.084,322.5,4.223,12.98,4.334
8/8/22 0:40,0,,97.7,0,13.61,13.7,12.95,13.5,986.3488,0,0,0,315.2,0,10,-490.5,0,0,-384.5,,,0,0,0,0,7.1,22.76,0,,0,0,21.8,,0,13.67,0,98.6,0,15.29999,-0.197,0.156,-0.394,0.266,-0.112,0.091,0.307,-0.219,-0.083,318.6,4.683,12.55,4.798
8/8/22 0:50,0,,97.6,0,13.62,13.7,12.94,13.5,986.2887,0,0,0,316.2,0,10,-492.2,0,0,-383.7,,,0,0,0,0,8.18,22.7,0,,0,0,21.8,,0,13.78,0,98.8,0,15.29999,-0.196,0.156,-0.394,0.266,-0.111,0.091,0.307,-0.218,-0.082,309.8,4.458,14.41,4.603
8/8/22 1:00,0,,97.9,0,13.59,13.7,12.93,13.5,986.2265,0,0,0,317.5,0,10,-502.7,0,0,-384.2,,,0,0,0,0,6.47,22.64,0,,0,0,21.8,,0,13.76,0,98.9,0,15.29999,-0.195,0.156,-0.394,0.266,-0.109,0.091,0.307,-0.217,-0.08,317,4.292,13.57,4.416
8/8/22 1:10,0,,98,0,13.56,13.6,12.94,13.5,986.1846,0,0,0,317.3,0,10,-498.9,0,0,-383.9,,,0,0,0,0,7.93,22.6,0,,0,0,21.8,,0.017,13.7,0,99.1,0,15.29999,-0.196,0.156,-0.394,0.266,-0.109,0.091,0.307,-0.218,-0.08,319.7,4.656,12.62,4.772
8/8/22 1:20,0,,97.7,0,13.53,13.6,12.93,13.4,986.1005,0,0,0,318.1,0,10,-501,0,0,-385.8,,,0,0,0,0,7.85,22.52,0,,0,0,21.8,,0,13.69,0,99.1,0,15.23501,-0.196,0.156,-0.395,0.266,-0.109,0.09,0.307,-0.218,-0.08,312.4,4.596,9.95,4.666
8/8/22 1:30,0,,97.5,0,13.56,13.7,12.93,13.5,986.0872,0,0,0,317.8,0,10,-509,0,0,-383.1,,,0,0,0,0,6.53,22.5,0,,0,0,21.8,,0,13.74,0,98.7,0,15.25333,-0.194,0.156,-0.395,0.266,-0.108,0.09,0.307,-0.216,-0.079,311.3,4.386,12.38,4.491
8/8/22 1:40,0,,97.8,0,13.61,13.7,12.93,13.6,986.0366,0,0,0,313.6,0,10,-511.2,0,0,-383.7,,,0,0,0,0,8.46,22.4,0,,0,0,21.8,,0,13.64,0,98.4,0,15.29999,-0.195,0.156,-0.395,0.266,-0.109,0.09,0.307,-0.217,-0.08,309.1,4.876,10.17,4.954
8/8/22 1:50,0,,98,0,13.66,13.7,12.92,13.6,986.0051,0,0,0,310.2,0,10,-513.8,0,0,-383.5,,,0,0,0,0,7.67,22.38,0,,0,0,21.8,,0,13.82,0,98.7,0,15.34334,-0.196,0.156,-0.395,0.266,-0.11,0.09,0.307,-0.219,-0.081,307.5,4.593,11,4.68
8/8/22 2:00,0,,98.4,0,13.65,13.7,12.91,13.6,985.9801,0,0,0,306.5,0,10,-515.3,0,0,-385.9,,,0,0,0,0,7.13,22.3,0,,0,0,21.8,,0.017,13.89,0,99,0,15.40001,-0.198,0.156,-0.395,0.266,-0.112,0.09,0.307,-0.221,-0.083,322.2,4.385,14.03,4.521
8/8/22 2:10,0,,98.8,0,13.6,13.6,12.92,13.6,986.0234,0,0,0,302.8,0,10,-517.9,0,0,-383.6,,,0,0,0,0,7.02,22.28,0,,0,0,21.8,,0,13.81,0,99.2,0,15.40001,-0.199,0.155,-0.396,0.266,-0.113,0.09,0.307,-0.222,-0.084,318.3,4.47,11.05,4.555
8/8/22 2:20,0,,98.5,0,13.63,13.7,12.91,13.6,986.0704,0,0,0,299.1,0,10,-526.4,0,0,-385.9,,,0,0,0,0,6.65,22.2,0,,0,0,21.8,,0,13.87,0,99.1,0,15.40001,-0.199,0.155,-0.395,0.266,-0.113,0.09,0.307,-0.222,-0.084,317.9,3.894,16.63,4.066
8/8/22 2:30,0,,98.6,0,13.66,13.7,12.9,13.6,985.9865,0,0,0,296.9,0,10,-527.4,0,0,-384.1,,,0,0,0,0,7.22,22.17,0,,0,0,21.8,,0,13.93,0,99.4,0,15.48333,-0.2,0.155,-0.395,0.266,-0.113,0.09,0.307,-0.222,-0.084,311.5,4.58,11.37,4.672
8/8/22 2:40,0,,99,0,13.6,13.7,12.91,13.6,985.9212,0,0,0,296.1,0,10,-533.4,0,0,-382.7,,,0,0,0,0,6.43,22.1,0,,0,0,21.8,,0,13.82,0,99.4,0,15.49333,-0.2,0.155,-0.395,0.266,-0.114,0.09,0.307,-0.223,-0.084,316.2,3.968,12.32,4.062
8/8/22 2:50,0,,99,0,13.61,13.7,12.89,13.6,986.0186,0,0,0,295.1,0,10,-533.6,0,0,-384.3,,,0,0,0,0,6.09,22.09,0,,0,0,21.8,,0,13.94,0,99.5,0,15.5,-0.2,0.155,-0.395,0.266,-0.113,0.09,0.307,-0.223,-0.084,320.5,3.951,14.06,4.073
8/8/22 3:00,0,,99.1,0,13.6,13.6,12.88,13.6,986.0586,0,0,0,294.8,0,10,-536.1,0,0,-384.9,,,0,0,0,0,6,22,0,,0,0,21.8,,0,13.98,0,99.6,0,15.49667,-0.201,0.155,-0.395,0.266,-0.114,0.09,0.307,-0.223,-0.084,320.1,4.179,10.85,4.255
8/8/22 3:10,0,,99.4,0,13.54,13.6,12.89,13.5,986.0439,0,0,0,296.4,0,10,-546,0,0,-383.9,,,0,0,0,0,6.45,22,0,,0,0,21.8,,0,13.85,0,100,0,15.43001,-0.2,0.155,-0.395,0.266,-0.113,0.09,0.307,-0.223,-0.084,317.3,4.006,11.56,4.089
8/8/22 3:20,0,,99.3,0,13.5,13.5,12.88,13.5,986.0806,0,0,0,299.4,0,10,-547.4,0,0,-384,,,0,0,0,0,6.26,21.92,0,,0,0,21.8,,0,13.82,0,99.7,0,15.40001,-0.199,0.155,-0.395,0.266,-0.112,0.089,0.307,-0.222,-0.083,321,4.161,15.08,4.31
8/8/22 3:30,0,,99.1,0,13.51,13.6,12.87,13.5,986.1005,0,0,0,301,0,10,-545,0,0,-384.5,,,0,0,0,0,6.41,21.9,0,,0,0,21.8,,0,13.87,0,99.6,0,15.40001,-0.198,0.155,-0.396,0.266,-0.111,0.089,0.307,-0.221,-0.082,316.9,4.292,12.86,4.402
8/8/22 3:40,0,,99.1,0,13.51,13.6,12.88,13.5,986.1397,0,0,0,302,0,10,-552.9,0,0,-381.5,,,0,0,0,0,5.51,21.86,0,,0,0,21.8,,0.017,13.73,0,99.7,0,15.40001,-0.199,0.155,-0.396,0.266,-0.112,0.089,0.307,-0.221,-0.083,320.4,3.719,11.97,3.802
