,time (PST),fog,air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg),rain (mm),leaf wetness,soil moisture,fog tips
2393,2004-07-13 11:00:00,0.0,21.74,57.16,1.2029999,2.96,302.39999,0.0,2.0917001,0.01478,0.0
2394,2004-07-13 12:00:00,0.0,20.9,57.290001,1.668,3.0580001,308.60001,0.0,2.0917001,0.01521,0.0
2395,2004-07-13 13:00:00,0.0,21.629999,55.25,1.676,2.96,310.5,0.0,2.0917001,0.01478,0.0
2396,2004-07-13 14:00:00,0.0,21.639999,56.099998,1.748,3.352,304.70001,0.0,2.0917001,0.01606,0.0
2397,2004-07-13 15:00:00,0.0,20.84,58.470001,1.839,3.822,297.70001,0.0,2.0917001,0.016480001,0.0
2398,2004-07-13 16:00:00,0.0,19.440001,62.77,2.145,4.2340002,296.79999,0.0,2.0917001,0.01733,0.0
2399,2004-07-13 17:00:00,0.0,17.459999,69.940002,2.3570001,3.9200001,296.29999,0.0,2.0917001,0.01733,0.0
2400,2004-07-13 18:00:00,0.0,17.040001,71.0,1.813,4.0380001,297.39999,0.0,2.0917001,0.017750001,0.0
2401,2004-07-13 19:00:00,0.0,14.42,82.300003,2.198,3.6059999,304.89999,0.0,2.0086999,0.01733,0.0
2402,2004-07-13 20:00:00,0.0,11.59,94.699997,2.7260001,4.5279999,300.10001,0.0,1.0065,0.01733,0.0
2403,2004-07-13 21:00:00,0.0,11.28,96.400002,3.125,4.6059999,298.10001,0.0,0.81239998,0.01733,0.0
2404,2004-07-13 22:00:00,0.0,11.14,96.699997,2.8429999,4.6059999,300.60001,0.0,0.78549999,0.016899999,0.0
2405,2004-07-13 23:00:00,0.2,10.86,96.900002,2.7320001,4.2529998,296.20001,0.0,0.64639997,0.016899999,1.0
2406,2004-07-14 00:00:00,0.0,11.28,94.900002,2.612,3.9590001,285.60001,0.0,0.50230002,0.016480001,0.0
2407,2004-07-14 01:00:00,0.0,14.85,65.949997,2.1429999,3.6849999,277.89999,0.0,1.9073,0.01606,0.0
2408,2004-07-14 02:00:00,0.0,11.73,84.699997,2.2360001,4.3119998,275.60001,0.0,0.75379997,0.015629999,0.0
2409,2004-07-14 03:00:00,0.0,14.92,59.779999,2.277,4.6059999,280.70001,0.0,2.0806999,0.015629999,0.0
2410,2004-07-14 04:00:00,0.0,14.31,70.099998,2.027,3.5480001,272.89999,0.0,1.5936,0.015629999,0.0
2411,2004-07-14 05:00:00,0.0,17.5,44.200001,1.245,3.5079999,280.5,0.0,2.0917001,0.01521,0.0
2412,2004-07-14 06:00:00,0.0,21.440001,24.15,0.741,2.391,100.9,0.0,2.0929,0.01478,0.0
2413,2004-07-14 07:00:00,0.0,21.440001,32.900002,1.001,2.313,83.199997,0.0,2.0917001,0.01436,0.0
2414,2004-07-14 08:00:00,0.0,19.940001,51.189999,0.50300002,1.431,313.10001,0.0,2.0917001,0.01436,0.0
2415,2004-07-14 09:00:00,0.0,21.629999,52.459999,0.52899998,2.1559999,345.39999,0.0,2.0917001,0.01478,0.0
2416,2004-07-14 10:00:00,0.0,22.290001,54.939999,1.006,3.214,251.8,0.0,2.0917001,0.01478,0.0
2417,2004-07-14 11:00:00,0.0,23.09,59.529999,1.225,3.4300001,172.10001,0.0,2.0917001,0.01478,0.0
2418,2004-07-14 12:00:00,0.0,23.690001,51.279999,1.0700001,3.6059999,282.60001,0.0,2.0917001,0.01478,0.0
2419,2004-07-14 13:00:00,0.0,23.530001,50.349998,1.206,2.47,294.39999,0.0,2.0917001,0.01478,0.0
2420,2004-07-14 14:00:00,0.0,23.780001,49.209999,1.193,2.47,296.0,0.0,2.0917001,0.015629999,0.0
2421,2004-07-14 15:00:00,0.0,22.719999,50.970001,1.296,2.2739999,297.20001,0.0,2.0917001,0.016480001,0.0
2422,2004-07-14 16:00:00,0.0,22.040001,51.389999,1.483,2.6659999,299.70001,0.0,2.0917001,0.016899999,0.0
2423,2004-07-14 17:00:00,0.0,19.15,61.810001,1.895,3.312,299.29999,0.0,2.0917001,0.01733,0.0
2424,2004-07-14 18:00:00,0.0,19.1,56.849998,2.0420001,4.1550002,295.79999,0.0,2.0917001,0.01733,0.0
2425,2004-07-14 19:00:00,0.0,20.129999,39.419998,2.155,3.6259999,293.0,0.0,2.0929,0.01733,0.0
2426,2004-07-14 20:00:00,0.0,21.6,26.459999,1.374,3.0769999,331.10001,0.0,2.0929,0.016899999,0.0
2427,2004-07-14 21:00:00,0.0,23.09,23.41,0.52399999,1.921,34.360001,0.0,2.0929,0.016899999,0.0
2428,2004-07-14 22:00:00,0.0,22.77,32.169998,0.82499999,1.9400001,311.29999,0.0,2.0929,0.016480001,0.0
2429,2004-07-14 23:00:00,0.0,21.059999,33.779999,1.369,2.47,140.60001,0.0,2.0929,0.016480001,0.0
2430,2004-07-15 00:00:00,0.0,20.68,41.959999,1.388,2.1760001,124.5,0.0,2.0917001,0.016480001,0.0
2431,2004-07-15 01:00:00,0.0,20.959999,42.240002,1.459,2.313,125.5,0.0,2.0917001,0.01606,0.0
2432,2004-07-15 02:00:00,0.0,21.35,32.790001,1.9220001,4.2340002,97.699997,0.0,2.0929,0.01606,0.0
2433,2004-07-15 03:00:00,0.0,21.01,31.68,2.757,4.2529998,103.4,0.0,2.0929,0.015629999,0.0
2434,2004-07-15 04:00:00,0.0,20.190001,33.310001,2.914,6.0370002,90.099998,0.0,2.0929,0.015629999,0.0
2435,2004-07-15 05:00:00,0.0,19.360001,32.639999,2.9460001,4.802,95.800003,0.0,2.0929,0.015629999,0.0
2436,2004-07-15 06:00:00,0.0,19.450001,33.080002,3.365,5.664,91.5,0.0,2.0929,0.015629999,0.0
2437,2004-07-15 07:00:00,0.0,20.860001,36.560001,3.187,6.2129998,92.300003,0.0,2.0917001,0.01478,0.0
2438,2004-07-15 08:00:00,0.0,22.91,30.459999,2.77,6.566,98.699997,0.0,2.0917001,0.01478,0.0
2439,2004-07-15 09:00:00,0.0,24.790001,27.370001,2.118,4.9980001,111.8,0.0,2.0917001,0.01478,0.0
2440,2004-07-15 10:00:00,0.0,24.459999,39.34,1.601,3.9590001,156.7,0.0,2.0917001,0.01521,0.0
2441,2004-07-15 11:00:00,0.0,26.17,31.690001,1.151,3.5669999,142.5,0.0,2.0917001,0.01521,0.0
2442,2004-07-15 12:00:00,0.0,26.290001,34.099998,1.403,4.3119998,147.89999,0.0,2.0917001,0.01521,0.0
2443,2004-07-15 13:00:00,0.0,26.620001,32.580002,1.447,3.842,154.7,0.0,2.0917001,0.01521,0.0
2444,2004-07-15 14:00:00,0.0,26.08,38.849998,1.281,3.352,180.39999,0.0,2.0917001,0.01606,0.0
2445,2004-07-15 15:00:00,0.0,27.6,32.869999,1.272,3.665,189.60001,0.0,2.0917001,0.016480001,0.0
2446,2004-07-15 16:00:00,0.0,27.41,41.84,1.09,2.9400001,297.89999,0.0,2.0917001,0.016899999,0.0
2447,2004-07-15 17:00:00,0.0,26.450001,43.5,0.889,2.1170001,305.79999,0.0,2.0917001,0.01733,0.0
2448,2004-07-15 18:00:00,0.0,25.73,43.540001,0.56900001,1.5089999,308.29999,0.0,2.0917001,0.01733,0.0
2449,2004-07-15 19:00:00,0.0,22.76,47.32,0.611,2.313,323.70001,0.0,2.0917001,0.01733,0.0
2450,2004-07-15 20:00:00,0.0,20.77,49.32,1.01,2.9400001,277.0,0.0,2.0905001,0.017750001,0.0
2451,2004-07-15 21:00:00,0.0,22.219999,29.370001,0.93900001,1.548,309.89999,0.0,2.0929,0.016899999,0.0
2452,2004-07-15 22:00:00,0.0,22.540001,23.24,0.87400001,2.1559999,336.10001,0.0,2.0929,0.016899999,0.0
2453,2004-07-15 23:00:00,0.0,23.26,17.34,0.528,1.666,336.5,0.0,2.0929,0.016480001,0.0
2454,2004-07-16 00:00:00,0.0,22.57,23.459999,0.63,1.666,143.60001,0.0,2.0929,0.016480001,0.0
2455,2004-07-16 01:00:00,0.0,22.030001,25.98,0.977,2.1170001,183.60001,0.0,2.0929,0.01606,0.0
2456,2004-07-16 02:00:00,0.0,21.0,30.889999,0.97500002,2.0780001,140.10001,0.0,2.0929,0.015629999,0.0
2457,2004-07-16 03:00:00,0.0,22.219999,23.57,0.82499999,1.7640001,152.7,0.0,2.0929,0.015629999,0.0
2458,2004-07-16 04:00:00,0.0,22.91,20.93,0.68599999,1.725,171.0,0.0,2.0929,0.015629999,0.0
2459,2004-07-16 05:00:00,0.0,21.700001,23.68,1.63,2.391,123.4,0.0,2.0929,0.015629999,0.0
2460,2004-07-16 06:00:00,0.0,21.719999,23.940001,1.178,2.234,101.2,0.0,2.0929,0.015629999,0.0
2461,2004-07-16 07:00:00,0.0,23.379999,25.719999,0.67699999,1.686,102.3,0.0,2.0929,0.01521,0.0
2462,2004-07-16 08:00:00,0.0,24.24,32.34,0.82099998,1.98,114.0,0.0,2.0917001,0.01478,0.0
2463,2004-07-16 09:00:00,0.0,24.59,41.25,0.73500001,2.0580001,318.39999,0.0,2.0917001,0.01478,0.0
2464,2004-07-16 10:00:00,0.0,24.809999,48.98,1.002,2.6659999,272.29999,0.0,2.0917001,0.01521,0.0
2465,2004-07-16 11:00:00,0.0,25.219999,49.060001,1.61,3.175,299.70001,0.0,2.0917001,0.01521,0.0
2466,2004-07-16 12:00:00,0.0,27.41,42.470001,1.624,3.665,294.79999,0.0,2.0917001,0.01521,0.0
2467,2004-07-16 13:00:00,0.0,27.379999,42.349998,2.0320001,4.0180001,297.0,0.0,2.0917001,0.01521,0.0
2468,2004-07-16 14:00:00,0.0,26.75,43.139999,1.993,3.763,294.5,0.0,2.0917001,0.01606,0.0
2469,2004-07-16 15:00:00,0.0,25.25,50.290001,2.21,4.3119998,293.10001,0.0,2.0917001,0.016899999,0.0
2470,2004-07-16 16:00:00,0.0,25.08,49.549999,2.1400001,3.881,299.89999,0.0,2.0917001,0.01733,0.0
2471,2004-07-16 17:00:00,0.0,24.139999,49.220001,1.3710001,3.332,303.5,0.0,2.0917001,0.01733,0.0
2472,2004-07-16 18:00:00,0.0,24.23,45.68,1.336,2.9790001,305.20001,0.0,2.0917001,0.01733,0.0
2473,2004-07-16 19:00:00,0.0,22.469999,36.650002,1.549,2.9790001,305.79999,0.0,2.0917001,0.017750001,0.0
2474,2004-07-16 20:00:00,0.0,21.15,30.76,1.473,2.724,288.79999,0.0,2.0929,0.017750001,0.0
2475,2004-07-16 21:00:00,0.0,21.940001,24.83,0.949,1.921,324.29999,0.0,2.0929,0.01733,0.0
2476,2004-07-16 22:00:00,0.0,22.98,24.940001,0.65100002,1.842,306.29999,0.0,2.0929,0.016899999,0.0
2477,2004-07-16 23:00:00,0.0,22.639999,26.280001,1.158,2.5280001,270.5,0.0,2.0929,0.016480001,0.0
2478,2004-07-17 00:00:00,0.0,22.5,29.42,0.81300002,2.1760001,269.60001,0.0,2.0929,0.016480001,0.0
2479,2004-07-17 01:00:00,0.0,20.809999,42.509998,1.344,2.2739999,149.2,0.0,2.0929,0.01606,0.0
2480,2004-07-17 02:00:00,0.0,20.93,40.279999,0.66399997,1.47,190.0,0.0,2.0929,0.01606,0.0
2481,2004-07-17 03:00:00,0.0,19.389999,40.959999,1.921,2.822,169.39999,0.0,2.0929,0.01606,0.0
2482,2004-07-17 04:00:00,0.0,18.709999,40.209999,1.614,2.5869999,128.0,0.0,2.0929,0.015629999,0.0
2483,2004-07-17 05:00:00,0.0,18.450001,43.630001,1.883,3.881,98.800003,0.0,2.0929,0.015629999,0.0
2484,2004-07-17 06:00:00,0.0,19.120001,40.459999,0.99699998,3.45,106.1,0.0,2.0929,0.015629999,0.0
2485,2004-07-17 07:00:00,0.0,21.530001,33.18,1.0190001,2.293,110.2,0.0,2.0917001,0.01521,0.0
2486,2004-07-17 08:00:00,0.0,22.959999,32.0,1.1210001,3.0380001,135.3,0.0,2.0917001,0.01521,0.0
2487,2004-07-17 09:00:00,0.0,22.68,45.360001,1.148,3.0580001,182.0,0.0,2.0917001,0.015629999,0.0
2488,2004-07-17 10:00:00,0.0,23.67,49.919998,0.96899998,2.5869999,277.89999,0.0,2.0917001,0.01521,0.0
2489,2004-07-17 11:00:00,0.0,24.4,47.439999,1.9910001,3.802,297.60001,0.0,2.0917001,0.01521,0.0
2490,2004-07-17 12:00:00,0.0,25.450001,45.32,1.5470001,3.4690001,286.70001,0.0,2.0917001,0.01521,0.0
2491,2004-07-17 13:00:00,0.0,25.129999,42.860001,2.152,3.822,301.79999,0.0,2.0917001,0.015629999,0.0
2492,2004-07-17 14:00:00,0.0,24.65,47.919998,2.1830001,3.724,302.0,0.0,2.0917001,0.01606,0.0
2493,2004-07-17 15:00:00,0.0,22.77,52.900002,1.664,3.352,300.10001,0.0,2.0917001,0.016899999,0.0
2494,2004-07-17 16:00:00,0.0,24.049999,47.220001,0.542,1.705,224.2,0.0,2.0917001,0.01733,0.0
2495,2004-07-17 17:00:00,0.0,24.75,42.290001,1.025,2.332,294.70001,0.0,2.0917001,0.016899999,0.0
2496,2004-07-17 18:00:00,0.0,21.48,56.91,1.767,3.6259999,310.60001,0.0,2.0917001,0.016899999,0.0
2497,2004-07-17 19:00:00,0.0,17.43,71.199997,2.72,4.4689999,316.39999,0.0,2.0880001,0.01733,0.0
2498,2004-07-17 20:00:00,0.0,15.94,72.199997,2.573,4.9980001,311.5,0.0,2.0880001,0.01733,0.0
2499,2004-07-17 21:00:00,0.0,20.59,38.490002,2.918,5.9580002,308.10001,0.0,2.0917001,0.016899999,0.0
2500,2004-07-17 22:00:00,0.0,16.059999,69.370003,2.526,5.4289999,308.89999,0.0,1.9879,0.016480001,0.0
2501,2004-07-17 23:00:00,0.0,13.33,92.199997,3.006,5.4099998,307.10001,0.0,1.2164,0.016480001,0.0
2502,2004-07-18 00:00:00,0.0,12.89,95.5,3.3499999,5.527,306.0,0.0,1.0211,0.01606,0.0
2503,2004-07-18 01:00:00,0.0,12.73,96.300003,2.1389999,3.802,309.60001,0.0,0.85509998,0.01606,0.0
2504,2004-07-18 02:00:00,0.0,15.07,78.0,1.76,3.45,308.60001,0.0,2.0525999,0.015629999,0.0
2505,2004-07-18 03:00:00,0.0,19.110001,46.919998,1.503,3.273,341.10001,0.0,2.0855999,0.015629999,0.0
2506,2004-07-18 04:00:00,0.0,20.219999,39.189999,1.291,2.372,318.20001,0.0,2.0917001,0.01521,0.0
2507,2004-07-18 05:00:00,0.0,21.540001,32.73,1.2869999,2.47,336.29999,0.0,2.0917001,0.01521,0.0
2508,2004-07-18 06:00:00,0.0,21.190001,34.150002,0.56599998,1.646,329.20001,0.0,2.0917001,0.01478,0.0
2509,2004-07-18 07:00:00,0.0,22.65,34.220001,0.495,1.49,349.29999,0.0,2.0917001,0.01521,0.0
2510,2004-07-18 08:00:00,0.0,24.07,36.720001,0.66900003,2.5090001,310.70001,0.0,2.0917001,0.01478,0.0
2511,2004-07-18 09:00:00,0.0,24.1,44.41,0.87,2.47,223.89999,0.0,2.0917001,0.01521,0.0
2512,2004-07-18 10:00:00,0.0,22.629999,56.740002,1.351,2.96,301.20001,0.0,2.0917001,0.01521,0.0
2513,2004-07-18 11:00:00,0.0,24.92,50.459999,1.349,2.4300001,314.89999,0.50800002,2.0917001,0.01478,0.0
2514,2004-07-18 12:00:00,0.0,24.57,51.75,1.475,2.783,312.29999,0.0,2.0917001,0.01478,0.0
2515,2004-07-18 13:00:00,0.0,24.629999,50.689999,1.454,2.803,312.60001,0.0,2.0917001,0.01478,0.0
2516,2004-07-18 14:00:00,0.0,23.059999,54.599998,1.887,3.4690001,309.39999,0.0,2.0917001,0.015629999,0.0
2517,2004-07-18 15:00:00,0.0,23.389999,52.110001,2.55,4.7820001,320.39999,0.0,2.0917001,0.01606,0.0
2518,2004-07-18 16:00:00,0.0,21.16,62.950001,2.7390001,5.527,325.29999,0.0,2.0917001,0.016480001,0.0
2519,2004-07-18 17:00:00,0.0,20.33,66.089996,3.0220001,5.743,326.0,0.0,2.0917001,0.016899999,0.0
2520,2004-07-18 18:00:00,0.0,18.860001,71.900002,3.3150001,5.7620001,319.10001,0.0,2.0917001,0.016899999,0.0
2521,2004-07-18 19:00:00,0.0,16.0,84.199997,3.6930001,6.0960002,314.79999,0.0,1.9891,0.016899999,0.0
2522,2004-07-18 20:00:00,0.0,14.21,93.300003,3.575,5.586,315.89999,0.0,1.4923,0.016899999,0.0
2523,2004-07-18 21:00:00,0.0,17.379999,62.080002,4.4970002,7.8200002,308.29999,0.0,2.0868001,0.01606,0.0
2524,2004-07-18 22:00:00,0.0,16.110001,70.699997,3.997,6.4879999,312.39999,0.0,2.0562999,0.016480001,0.0
2525,2004-07-18 23:00:00,0.0,14.56,82.300003,3.408,6.8600001,315.79999,0.0,1.5424,0.01606,0.0
2526,2004-07-19 00:00:00,0.0,12.95,94.199997,2.8280001,4.6059999,312.0,0.0,1.1407,0.015629999,0.0
2527,2004-07-19 01:00:00,0.0,12.11,98.599998,2.678,5.0760002,310.39999,0.0,0.93809998,0.015629999,0.0
2528,2004-07-19 02:00:00,0.0,11.96,99.900002,3.375,6.8990002,310.0,0.0,0.87220001,0.01521,0.0
2529,2004-07-19 03:00:00,0.2,12.08,100.0,3.4419999,6.0170002,311.5,0.0,0.79159999,0.01521,1.0
2530,2004-07-19 04:00:00,0.2,12.0,100.0,3.747,6.0170002,308.10001,0.0,0.72329998,0.01521,1.0
2531,2004-07-19 05:00:00,0.2,11.82,100.0,2.6110001,5.5469999,313.0,0.0,0.66710001,0.01521,1.0
2532,2004-07-19 06:00:00,0.0,12.87,95.400002,1.926,3.5280001,297.39999,0.0,1.3177,0.01478,0.0
2533,2004-07-19 07:00:00,0.0,14.54,85.300003,2.0999999,4.0960002,303.0,0.0,1.7279,0.01436,0.0
2534,2004-07-19 08:00:00,0.0,14.58,91.5,1.251,2.1949999,329.0,0.0,2.0574999,0.01436,0.0
2535,2004-07-19 09:00:00,0.0,18.459999,73.900002,0.82700002,2.234,322.70001,0.0,2.0905001,0.01436,0.0
2536,2004-07-19 10:00:00,0.0,19.43,70.800003,1.115,2.47,305.10001,0.0,2.0905001,0.01436,0.0
2537,2004-07-19 11:00:00,0.0,18.42,74.900002,2.4419999,4.3319998,304.29999,0.0,2.0905001,0.01436,0.0
2538,2004-07-19 12:00:00,0.0,18.51,74.800003,2.8599999,4.704,303.29999,0.0,2.0905001,0.01436,0.0
2539,2004-07-19 13:00:00,0.0,19.370001,71.099998,2.428,4.5669999,301.60001,0.0,2.0905001,0.01436,0.0
2540,2004-07-19 14:00:00,0.0,21.07,64.300003,2.253,4.0960002,308.0,0.0,2.0917001,0.01521,0.0
2541,2004-07-19 15:00:00,0.0,19.6,70.099998,2.9230001,5.6059999,321.79999,0.0,2.0917001,0.01606,0.0
2542,2004-07-19 16:00:00,0.0,18.309999,77.099998,3.493,6.0560002,313.79999,0.0,2.0917001,0.01606,0.0
2543,2004-07-19 17:00:00,0.0,16.23,87.199997,3.707,6.664,315.39999,0.0,2.0782001,0.016480001,0.0
2544,2004-07-19 18:00:00,0.0,14.25,96.800003,3.7449999,6.7820001,316.20001,0.0,1.9586,0.016480001,0.0
2545,2004-07-19 19:00:00,0.0,13.72,98.400002,3.675,8.04,319.5,0.0,1.402,0.016480001,0.0
2546,2004-07-19 20:00:00,0.0,12.99,99.900002,4.0819998,7.3099999,315.0,0.0,0.97469997,0.016480001,0.0
2547,2004-07-19 21:00:00,0.0,12.83,100.0,4.0089998,7.27,313.89999,0.0,0.80870003,0.01606,0.0
2548,2004-07-19 22:00:00,0.0,12.73,100.0,3.625,7.1100001,316.70001,0.0,0.71469998,0.01606,0.0
2549,2004-07-19 23:00:00,0.0,12.65,100.0,3.533,6.1939998,318.5,0.0,0.57800001,0.015629999,0.0
2550,2004-07-20 00:00:00,0.0,12.55,100.0,3.941,6.566,313.39999,0.0,0.51090002,0.015629999,0.0
2551,2004-07-20 01:00:00,0.0,12.41,100.0,3.737,6.6440001,310.70001,0.0,0.46939999,0.01521,0.0
2552,2004-07-20 02:00:00,0.0,12.35,100.0,3.0550001,5.566,308.79999,0.0,0.3998,0.01521,0.0
2553,2004-07-20 03:00:00,0.0,12.99,100.0,1.995,3.9200001,294.39999,0.0,0.3436,0.01478,0.0
2554,2004-07-20 04:00:00,0.0,12.93,100.0,1.874,3.234,280.39999,0.0,0.3461,0.01521,0.0
2555,2004-07-20 05:00:00,0.0,15.42,89.0,2.059,4.1360002,273.5,0.0,0.2667,0.01478,0.0
2556,2004-07-20 06:00:00,0.0,20.700001,63.549999,0.59899998,1.686,268.0,0.0,1.2994,0.01436,0.0
2557,2004-07-20 07:00:00,0.0,21.93,61.27,0.95499998,2.352,97.300003,0.0,1.9696,0.01436,0.0
2558,2004-07-20 08:00:00,0.0,23.35,58.93,0.484,1.47,16.559999,0.0,2.0868001,0.01436,0.0
2559,2004-07-20 09:00:00,0.0,23.67,58.169998,0.68099999,2.352,281.10001,0.0,2.0905001,0.01436,0.0
2560,2004-07-20 10:00:00,0.0,23.709999,57.080002,0.685,1.725,284.20001,0.0,2.0917001,0.01436,0.0
2561,2004-07-20 11:00:00,0.0,21.91,62.720001,1.131,2.293,301.79999,0.0,2.0917001,0.01436,0.0
2562,2004-07-20 12:00:00,0.0,21.969999,61.82,1.4299999,2.6070001,313.5,0.0,2.0905001,0.01436,0.0
2563,2004-07-20 13:00:00,0.0,21.190001,64.230003,1.9170001,3.9400001,305.10001,0.0,2.0905001,0.01478,0.0
2564,2004-07-20 14:00:00,0.0,20.65,65.559998,2.6210001,4.3709998,305.29999,0.0,2.0917001,0.01521,0.0
2565,2004-07-20 15:00:00,0.0,20.790001,63.98,2.8499999,5.1350002,312.29999,0.0,2.0917001,0.015629999,0.0
2566,2004-07-20 16:00:00,0.0,19.950001,66.389999,3.0039999,5.1350002,314.20001,0.0,2.0917001,0.01606,0.0
2567,2004-07-20 17:00:00,0.0,18.66,71.199997,3.2390001,5.704,316.60001,0.0,2.0917001,0.016480001,0.0
2568,2004-07-20 18:00:00,0.0,16.66,79.599998,3.6140001,6.7030001,315.29999,0.0,2.0880001,0.016480001,0.0
2569,2004-07-20 19:00:00,0.0,14.38,90.099998,3.77,6.625,314.10001,0.0,1.347,0.016480001,0.0
2570,2004-07-20 20:00:00,0.0,12.62,98.800003,3.9189999,6.7620001,314.70001,0.0,0.88200003,0.016480001,0.0
2571,2004-07-20 21:00:00,0.0,12.29,100.0,3.885,6.2919998,311.89999,0.0,0.75010002,0.01606,0.0
2572,2004-07-20 22:00:00,0.0,12.01,100.0,3.4400001,5.3699999,319.29999,0.0,0.68910003,0.01606,0.0
2573,2004-07-20 23:00:00,0.0,11.78,100.0,3.9649999,7.0799999,313.20001,0.0,0.65249997,0.015629999,0.0
2574,2004-07-21 00:00:00,0.2,11.66,100.0,4.1680002,7.3299999,307.79999,0.0,0.61339998,0.015629999,1.0
2575,2004-07-21 01:00:00,0.4,11.63,100.0,3.829,6.7820001,306.10001,0.0,0.39120001,0.01521,2.0
2576,2004-07-21 02:00:00,0.6,11.59,100.0,3.4419999,6.566,305.60001,0.0,0.35710001,0.01521,2.9999999999999996
2577,2004-07-21 03:00:00,0.6,11.58,100.0,3.579,6.723,305.29999,0.0,0.34,0.01521,2.9999999999999996
2578,2004-07-21 04:00:00,0.4,11.55,100.0,2.6210001,4.5079999,302.5,0.0,0.34729999,0.01478,2.0
2579,2004-07-21 05:00:00,0.6,11.47,100.0,2.2969999,3.881,300.0,0.0,0.4034,0.01478,2.9999999999999996
2580,2004-07-21 06:00:00,0.6,11.47,100.0,1.73,3.0769999,295.20001,0.0,0.44010001,0.01478,2.9999999999999996
2581,2004-07-21 07:00:00,0.6,11.83,100.0,1.74,3.214,296.29999,0.0,0.47420001,0.01436,2.9999999999999996
2582,2004-07-21 08:00:00,0.2,12.34,100.0,1.932,3.4100001,300.60001,0.0,1.4325,0.01436,1.0
2583,2004-07-21 09:00:00,0.0,13.38,100.0,0.99299997,2.411,317.79999,0.0,2.0905001,0.01436,0.0
2584,2004-07-21 10:00:00,0.0,14.64,100.0,0.87300003,1.96,307.79999,0.0,2.0917001,0.01436,0.0
2585,2004-07-21 11:00:00,0.0,18.23,93.0,0.829,2.293,304.70001,0.0,2.0917001,0.01394,0.0
2586,2004-07-21 12:00:00,0.0,19.879999,74.5,1.021,2.5280001,306.10001,0.0,2.0917001,0.01436,0.0
2587,2004-07-21 13:00:00,0.0,21.65,64.519997,1.044,2.2539999,301.89999,0.0,2.0917001,0.01436,0.0
2588,2004-07-21 14:00:00,0.0,21.440001,63.369999,1.523,3.273,310.0,0.0,2.0917001,0.01521,0.0
2589,2004-07-21 15:00:00,0.0,19.82,68.040001,1.933,3.2539999,305.29999,0.0,2.0917001,0.015629999,0.0
2590,2004-07-21 16:00:00,0.0,18.48,73.699997,2.2,3.5869999,299.0,0.0,2.0917001,0.01606,0.0
2591,2004-07-21 17:00:00,0.0,16.190001,83.800003,2.4530001,3.9790001,302.79999,0.0,2.0917001,0.016480001,0.0
2592,2004-07-21 18:00:00,0.0,13.28,97.699997,2.8269999,4.4299998,298.10001,0.0,2.0757999,0.01606,0.0
2593,2004-07-21 19:00:00,0.0,12.46,99.900002,2.8440001,4.3899999,300.29999,0.0,1.795,0.016480001,0.0
2594,2004-07-21 20:00:00,0.6,11.99,100.0,2.9920001,4.645,300.0,0.0,1.3043,0.016480001,2.9999999999999996
2595,2004-07-21 21:00:00,0.6,11.85,100.0,2.7060001,4.2729998,299.89999,0.0,0.96859998,0.01606,2.9999999999999996
2596,2004-07-21 22:00:00,0.6,11.7,100.0,2.7079999,4.743,298.20001,0.0,0.73430002,0.01606,2.9999999999999996
2597,2004-07-21 23:00:00,0.6,11.54,100.0,2.316,3.9790001,296.5,0.0,0.55849999,0.015629999,2.9999999999999996
2598,2004-07-22 00:00:00,0.8,11.42,100.0,1.808,2.9790001,287.10001,0.0,0.54259998,0.015629999,4.0
2599,2004-07-22 01:00:00,0.6,11.45,100.0,2.1270001,3.665,300.10001,0.0,0.5377,0.01521,2.9999999999999996
2600,2004-07-22 02:00:00,0.8,11.44,100.0,1.868,3.45,293.60001,0.0,0.57309997,0.01521,4.0
2601,2004-07-22 03:00:00,0.4,11.44,100.0,1.245,2.313,277.60001,0.0,0.6171,0.01478,2.0
2602,2004-07-22 04:00:00,0.2,12.05,100.0,0.60299999,1.901,245.60001,0.0,0.60729998,0.01521,1.0
2603,2004-07-22 05:00:00,0.2,11.26,100.0,1.288,2.5869999,297.79999,0.0,0.50349998,0.01478,1.0
2604,2004-07-22 06:00:00,0.6,11.33,100.0,0.64399999,2.0969999,282.5,0.0,0.63419998,0.01478,2.9999999999999996
2605,2004-07-22 07:00:00,0.2,11.89,100.0,0.91100001,1.96,308.79999,0.0,0.68910003,0.01436,1.0
2606,2004-07-22 08:00:00,0.0,13.22,100.0,0.63200003,1.784,313.39999,0.0,2.0917001,0.01478,0.0
2607,2004-07-22 09:00:00,0.0,14.52,100.0,0.65600002,2.234,308.39999,0.0,2.0917001,0.01478,0.0
2608,2004-07-22 10:00:00,0.0,15.04,100.0,1.283,3.293,310.79999,0.0,2.0917001,0.01478,0.0
2609,2004-07-22 11:00:00,0.0,16.25,91.900002,1.9400001,3.6459999,309.60001,0.0,2.0917001,0.01478,0.0
2610,2004-07-22 12:00:00,0.0,17.76,80.300003,2.1830001,4.4299998,304.79999,0.0,2.0917001,0.01478,0.0
2611,2004-07-22 13:00:00,0.0,17.940001,76.699997,2.589,4.6059999,307.79999,0.0,2.0917001,0.01478,0.0
2612,2004-07-22 14:00:00,0.0,18.719999,73.800003,2.6949999,4.8800001,311.39999,0.0,2.0917001,0.015629999,0.0
2613,2004-07-22 15:00:00,0.0,18.530001,74.099998,2.4690001,4.743,301.70001,0.0,2.0917001,0.01606,0.0
